,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type
X991,31702,37137,29633,30926,29867.4494,36641.11361,31127.06765,34726.93348,991,HTS:TDFP
X992,26961,34347,22305,29229,28691.46073,35177.05869,29874.78196,33979.56124,992,HTS:TDFP
X993,39711,51500,36527,48755,38044.19013,48229.26706,39769.20566,45955.43998,993,HTS:TDFP
X994,20769,35077,21664,32588,23169.28227,32335.72632,25363.76515,30476.06314,994,HTS:TDFP
X995,54124,61762,45761,54777,49669.88087,60585.10272,51668.41629,58367.73336,995,HTS:TDFP
X996,34608,47877,33637,47301,37689.28064,41662.65261,41210.29985,40124.593,996,HTS:TDFP
X997,24643,34030,24144,33383,24165.45637,32925.84941,26111.72011,31398.32931,997,HTS:TDFP
X998,23700,29584,24574,27770,21186.12032,28347.62151,22525.69588,26651.94735,998,HTS:TDFP
X999,47471,64022,40376,59430,43893.94668,57441.37711,50662.48106,53379.76021,999,HTS:TDFP
X1001,30973,38298,25991,37422,27155.46774,36572.05708,31472.05451,33957.34009,1001,HTS:TDFP
X1002,38160,48452,33262,36482,31462.1214,43069.38423,34448.73583,40631.75865,1002,HTS:TDFP
X1003,29649,40927,31281,46344,33470.92465,46779.05649,36813.08267,44017.68845,1003,HTS:TDFP
X1005,34256,39400,31373,35256,31145.26419,38249.24908,32389.65912,36673.56091,1005,HTS:TDFP
X1006,37007,43925,34587,45041,33485.39537,41025.39722,36520.05547,38929.94656,1006,HTS:TDFP
X1007,37275,52012,34127,47748,35500.96453,45173.6711,39062.4057,42503.52245,1007,HTS:TDFP
X1008,28900,40983,28246,35150,25710.66783,35893.35681,27766.76012,33860.16607,1008,HTS:TDFP
X1010,48891,62381,47965,65249,47435.46661,58364.27777,49638.96343,56094.94409,1010,HTS:TDFP
X1011,34782,47373,35342,45855,37262.73278,43890.11627,38992.53311,42787.05622,1011,HTS:TDFP
X1013,17584,22855,16057,23883,19717.03939,24911.10722,20538.91868,24042.06608,1013,HTS:TDFP
X1014,48480,69716,46860,68881,54589.97523,68516.79674,59444.81931,66384.06729,1014,HTS:TDFP
X1015,32273,42497,32928,40252,30481.53896,39063.96435,32272.28582,37382.60721,1015,HTS:TDFP
X1016,28512,39334,24203,35091,26688.42352,35365.19908,29916.39427,33033.36861,1016,HTS:TDFP
X1017,35714,39533,33226,36631,37727.23693,40838.37446,40451.35458,39286.51083,1017,HTS:TDFP
X1018,59458,78173,55502,64540,62542.39802,67468.42239,67892.17568,64636.23418,1018,HTS:TDFP
X1020,46340,57415,46783,46873,42947.92141,54988.38908,45221.82247,52676.48365,1020,HTS:TDFP
X1021,54470,63372,52671,49109,46606.90995,54248.745,45129.65394,52129.46068,1021,HTS:TDFP
X1022,36099,48743,32334,42120,35852.69185,47573.45406,39047.65378,45053.82823,1022,HTS:TDFP
X1023,30264,40091,28375,34240,31603.19458,34593.34114,35471.53154,33770.40427,1023,HTS:TDFP
X1024,32258,39770,30239,37435,30378.84936,37490.55217,33198.44244,35406.45418,1024,HTS:TDFP
X1025,41265,49914,42178,41756,35114.79727,46528.08353,37644.67222,44284.20184,1025,HTS:TDFP
X1026,45217,63015,41860,55774,46118.61853,58180.68312,50584.50752,54849.3968,1026,HTS:TDFP
X1028,23486,34901,22454,33218,23435.49149,32515.49237,25874.56162,30574.52371,1028,HTS:TDFP
X1029,30052,33094,27247,29611,26585.80966,34704.06366,27365.02917,32844.89211,1029,HTS:TDFP
X1030,18843,24231,17049,24320,16228.10954,23842.15193,17700.69237,22271.10611,1030,HTS:TDFP
X1031,23536,32947,23442,30350,22632.1669,31372.08644,24575.87703,29654.76203,1031,HTS:TDFP
X1032,48217,58681,45536,58042,44856.66134,59642.85365,47418.31943,56225.64131,1032,HTS:TDFP
X1033,75945,97199,68125,82599,64228.3416,89607.40326,69657.67641,84745.5631,1033,HTS:TDFP
X1034,34497,42132,28617,40883,31110.76868,41116.84073,33220.81853,39076.84918,1034,HTS:TDFP
X1035,25160,32771,21604,31643,22748.7256,31185.36583,24602.27728,29477.4106,1035,HTS:TDFP
X1036,28297,33495,24270,28654,26396.93403,32907.10474,28014.56759,32011.57401,1036,HTS:TDFP
X1037,33049,40803,31735,37919,35611.1034,40205.42325,37709.3984,39783.76085,1037,HTS:TDFP
X1039,44470,52628,38915,45921,43282.81874,51035.30452,44954.06655,49265.65942,1039,HTS:TDFP
X1040,43430,57606,39153,50774,41503.71287,56092.28026,45966.33498,52829.16888,1040,HTS:TDFP
X1042,22180,23899,18752,25292,19267.40085,25680.26111,21660.30953,24200.40263,1042,HTS:TDFP
X1043,47163,52948,38887,49395,43852.55524,50887.81063,47914.76714,49359.16736,1043,HTS:TDFP
X1044,29049,36819,29330,39407,32719.17535,39496.65317,35722.11726,37822.80656,1044,HTS:TDFP
X1045,58476,68617,63558,67231,49188.66267,57847.74511,49803.95347,53576.37736,1045,HTS:TDFP
X1046,47480,64125,44022,57921,43786.62357,59174.32493,46420.51049,56364.78438,1046,HTS:TDFP
X1047,23928,32743,22559,31299,20817.58461,31901.90675,24253.70525,29393.66305,1047,HTS:TDFP
X1048,36683,50640,36901,48804,35636.87916,48922.44238,38248.64147,46136.1965,1048,HTS:TDFP
X1050,38364,46108,37196,44691,37507.28945,44040.43133,40831.64374,43021.64653,1050,HTS:TDFP
X1051,39119,52548,42278,53476,40269.4584,46482.64901,43292.35979,43404.00499,1051,HTS:TDFP
X1052,35811,45944,34269,44948,36480.96564,44413.1762,38136.59893,42785.89257,1052,HTS:TDFP
X1053,42226,53409,39584,51238,39928.36746,58116.4103,45511.15425,54022.18995,1053,HTS:TDFP
X1054,32336,44813,30906,39001,29139.55088,40484.85794,31569.02146,37793.8247,1054,HTS:TDFP
X1055,39272,52766,35326,45112,38831.35612,48854.53485,42486.67001,45971.36192,1055,HTS:TDFP
X1057,35935,41108,28798,34213,33221.05978,39715.36654,35694.99861,37609.49773,1057,HTS:TDFP
X1058,36760,45476,33613,43552,37358.11408,45491.8138,39800.23929,43732.0987,1058,HTS:TDFP
X1059,47346,60200,42580,52880,44034.90897,53661.10177,47826.37649,50696.86293,1059,HTS:TDFP
X1060,38377,47102,33974,45196,36130.20266,46121.52304,39501.14522,43873.27142,1060,HTS:TDFP
X1061,43904,56839,44260,50432,41246.60703,51851.42164,43297.1127,49614.79295,1061,HTS:TDFP
X1062,31140,43557,30773,40611,30238.49585,41313.19309,32572.27094,39172.23756,1062,HTS:TDFP
X1063,22949,31504,20922,25893,21781.95137,29517.13379,23421.14482,27983.69997,1063,HTS:TDFP
X1064,52831,62584,47884,55227,48773.80745,60018.12695,52434.74307,57547.80394,1064,HTS:TDFP
X1066,51544,58021,47280,50915,60443.01158,64166.41532,60599.21071,63870.12049,1066,HTS:TDFP
X1068,23875,30476,23269,29602,23892.29705,29164.83714,24638.80203,28069.58834,1068,HTS:TDFP
X1069,33213,42082,29783,41784,31455.62088,39389.83647,33256.19918,37490.85781,1069,HTS:TDFP
X1070,37871,47930,36977,47679,35932.3798,43386.26504,39326.0552,41246.68349,1070,HTS:TDFP
X1071,33450,42763,30097,33844,30621.71458,36745.22929,32998.2322,34813.43734,1071,HTS:TDFP
X1072,37022,47430,34978,43505,35219.24159,44283.08655,37685.6012,42343.79763,1072,HTS:TDFP
X1073,51183,63275,45542,38709,49231.80456,63283.68102,53608.41318,60154.39963,1073,HTS:TDFP
X1074,25146,34225,26154,34220,27311.92698,30918.62666,29304.43766,29821.82175,1074,HTS:TDFP
X1075,68854,74640,64588,57918,60682.67276,68715.60084,62067.57257,66803.85621,1075,HTS:TDFP
X1076,21282,24752,19145,20843,19615.69431,25914.13288,20877.34636,25819.96887,1076,HTS:TDFP
X1077,22295,28906,20747,26968,22697.05022,27921.62662,23660.06758,26704.4216,1077,HTS:TDFP
X1078,36617,54727,36052,53168,35564.41154,48988.98054,39301.18658,46336.87416,1078,HTS:TDFP
X1079,41572,61303,43052,52791,40499.38393,55770.09217,43577.832,52868.47459,1079,HTS:TDFP
X1081,41669,51524,37493,44549,43399.28775,48561.15754,45394.91332,47373.8839,1081,HTS:TDFP
X1082,35616,42517,32385,41664,37551.8656,40251.28997,40622.86883,38674.69611,1082,HTS:TDFP
X1083,31008,38444,31745,33865,29389.84862,35253.84456,30635.75758,33983.05629,1083,HTS:TDFP
X1084,33252,40751,33694,37091,31362.10215,38611.32176,32750.0005,37259.67542,1084,HTS:TDFP
X1085,37313,49209,35676,42527,38231.18986,45384.38957,41324.86467,43505.33037,1085,HTS:TDFP
X1086,27244,42076,27460,42102,23819.83341,37604.83184,27319.05041,34240.17483,1086,HTS:TDFP
X1087,34518,44278,34659,39232,32433.48612,42608.64867,34221.58068,40804.23174,1087,HTS:TDFP
X1088,23500,30613,23163,30615,26293.34991,33353.41686,28184.87031,31848.64756,1088,HTS:TDFP
X1089,55921,67785,50349,59089,50229.45105,66919.24137,53526.7023,63796.0658,1089,HTS:TDFP
X1090,34305,43398,32329,40950,31438.02579,42066.11012,33795.68943,39671.76443,1090,HTS:TDFP
X1091,46858,63582,42925,51173,39198.83585,55924.0317,42532.96081,52133.52837,1091,HTS:TDFP
X1093,49783,55286,42028,51199,44645.83216,47916.56156,47947.14163,45647.71484,1093,HTS:TDFP
X1095,25803,29725,23357,26786,24339.65997,29391.56041,26161.00734,27600.10245,1095,HTS:TDFP
X1096,30555,36657,28552,36025,28709.91347,38816.45423,31372.67529,37589.00054,1096,HTS:TDFP
X1097,72908,77682,71420,66226,71320.05859,78662.59049,72837.92362,75924.19705,1097,HTS:TDFP
X1098,28696,33114,25542,30557,25480.9779,33251.59032,26888.65286,31649.80135,1098,HTS:TDFP
X1099,54333,60476,59643,59130,44741.86913,58503.75304,46323.64052,54918.57292,1099,HTS:TDFP
X1100,24462,34983,21630,32264,25831.91574,32695.96708,28345.1428,31154.63546,1100,HTS:TDFP
X1101,53599,73064,48922,62404,49686.67293,66069.27691,53011.35455,62792.22444,1101,HTS:TDFP
X1103,29001,39430,29545,39534,28348.51558,36653.44637,29941.69566,35106.37514,1103,HTS:TDFP
X1105,25663,33875,24139,32970,26816.45066,31262.15526,29580.66712,29770.01707,1105,HTS:TDFP
X1106,26661,35358,26137,30076,24982.57071,31905.3449,26234.73855,30123.28992,1106,HTS:TDFP
X1108,30886,40719,25466,39019,26395.32549,38282.93561,29757.59079,35688.19459,1108,HTS:TDFP
X1110,21612,30371,21359,27300,24315.65141,29818.10045,26886.64726,28233.68714,1110,HTS:TDFP
X1111,21661,32356,22481,30428,23258.33838,30787.10473,25178.01779,29210.3598,1111,HTS:TDFP
X1112,41215,60310,39535,52423,46733.28361,53517.84112,49767.75065,51173.7507,1112,HTS:TDFP
X1113,37344,46531,33330,35470,34890.21456,39820.63381,36871.00536,38587.33065,1113,HTS:TDFP
X1114,126283,149149,126927,129981,110595.8996,135208.4168,113307.6165,127573.2404,1114,HTS:TDFP
X1115,36233,45927,35362,43551,35307.1051,44668.82229,37148.98044,42814.71594,1115,HTS:TDFP
