,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type
X1013,17584,22855,16057,23883,20934.74461,24936.55777,21841.39533,24235.16329,1013,HTS:COMB
X1014,48480,69716,46860,68881,57944.84387,68585.79338,63198.58123,66913.76558,1014,HTS:COMB
X1015,32273,42497,32928,40252,31705.1154,38775.04303,33880.2694,37252.96893,1015,HTS:COMB
X1016,28512,39334,24203,35091,27483.48402,36985.58067,30111.60942,34898.05404,1016,HTS:COMB
X1017,35714,39533,33226,36631,38851.68163,42706.82405,40715.10669,41501.75746,1017,HTS:COMB
X1018,59458,78173,55502,64540,64401.54251,70538.77133,68339.47459,68261.76384,1018,HTS:COMB
X1020,46340,57415,46783,46873,45599.11788,55044.49716,48088.41182,53099.30993,1020,HTS:COMB
X1021,54470,63372,52671,49109,49481.99331,54303.94804,47988.03365,52547.37836,1021,HTS:COMB
X1022,36099,48743,32334,42120,38063.10513,47621.83662,41520.2844,45414.90503,1022,HTS:COMB
X1023,30264,40091,28375,34240,32544.56678,36174.45246,35703.08685,35673.08759,1023,HTS:COMB
X1024,32258,39770,30239,37435,31286.2855,39215.08384,33412.85314,37413.10411,1024,HTS:COMB
X1025,41265,49914,42178,41756,37283.14778,46575.60995,40031.70269,44639.83514,1025,HTS:COMB
X1026,45217,63015,41860,55774,47490.66088,60838.82405,50916.57545,57937.12691,1026,HTS:COMB
X1028,23486,34901,22454,33218,24881.08034,32548.61765,27513.79964,30819.74801,1028,HTS:COMB
X1029,30052,33094,27247,29611,28226.99572,34739.47995,29099.64647,33108.54441,1029,HTS:COMB
X1030,18843,24231,17049,24320,17229.58931,23866.47914,18822.51531,22449.86,1030,HTS:COMB
X1031,23536,32947,23442,30350,23541.13933,31139.87409,25801.02092,29551.85237,1031,HTS:COMB
X1032,48217,58681,45536,58042,46652.27167,59202.91625,49775.24317,56031.15729,1032,HTS:COMB
X1033,75945,97199,68125,82599,68184.39363,89698.34412,74064.88408,85424.07902,1033,HTS:COMB
X1034,34497,42132,28617,40883,33027.53257,41158.57688,35323.09229,39389.75178,1034,HTS:COMB
X1035,25160,32771,21604,31643,24152.21341,31217.14914,26161.09197,29713.88492,1035,HTS:COMB
X1036,28297,33495,24270,28654,27458.12183,32663.35317,29412.21231,31900.40454,1036,HTS:COMB
X1037,33049,40803,31735,37919,37806.42452,40246.23756,40096.90475,40102.39775,1037,HTS:COMB
X1039,44470,52628,38915,45921,45945.75804,51086.81412,47794.90283,49659.15755,1039,HTS:COMB
X1040,43430,57606,39153,50774,44062.28822,56149.32122,48876.98166,53252.53198,1040,HTS:COMB
X1042,22180,23899,18752,25292,20457.35444,25706.50427,23034.04965,24394.78611,1042,HTS:COMB
X1043,47163,52948,38887,49395,45157.06939,53209.63219,48229.4564,52135.28489,1043,HTS:COMB
X1044,29049,36819,29330,39407,33695.9017,41311.13431,35953.42929,39963.92357,1044,HTS:COMB
X1045,58476,68617,63558,67231,52222.77783,57906.60143,52958.51586,54005.803,1045,HTS:COMB
X1046,47480,64125,44022,57921,45540.22335,58737.59537,48728.81198,56169.70503,1046,HTS:COMB
X1047,23928,32743,22559,31299,22102.4881,31934.47686,25791.219,29629.64252,1047,HTS:COMB
X1048,36683,50640,36901,48804,37065.46231,48561.0036,40152.26618,45976.37324,1048,HTS:COMB
X1050,38364,46108,37196,44691,39010.77615,43715.3329,42863.852,42872.70269,1050,HTS:COMB
X1051,39119,52548,42278,53476,41467.19791,48602.69191,43577.01987,45842.9228,1051,HTS:COMB
X1052,35811,45944,34269,44948,38731.75069,44458.40813,40552.8556,43129.03673,1052,HTS:COMB
X1053,42226,53409,39584,51238,42388.35121,58175.45776,48391.76695,54454.9103,1053,HTS:COMB
X1054,32336,44813,30906,39001,30936.86547,40526.09505,33568.81528,38096.92025,1054,HTS:COMB
X1055,39272,52766,35326,45112,39989.18489,51095.12122,42763.09139,48569.04279,1055,HTS:COMB
X1057,35935,41108,28798,34213,34554.81866,39421.64825,37473.83954,37479.08567,1057,HTS:COMB
X1058,36760,45476,33613,43552,39661.08029,45538.02712,42320.11662,44082.42308,1058,HTS:COMB
X1059,47346,60200,42580,52880,45348.81698,56124.43989,48136.69252,53564.32944,1059,HTS:COMB
X1060,38377,47102,33974,45196,38359.52647,46168.52173,42004.27625,44225.2146,1060,HTS:COMB
X1061,43904,56839,44260,50432,42902.96647,51467.78595,45455.10897,49442.6785,1061,HTS:COMB
X1062,31140,43557,30773,40611,31450.87505,41007.92792,34193.63824,39036.51749,1062,HTS:COMB
X1063,22949,31504,20922,25893,23126.98189,29547.28646,24906.26255,28208.43459,1063,HTS:COMB
X1064,52831,62584,47884,55227,51783.05343,60079.2577,55757.1273,58009.35322,1064,HTS:COMB
X1066,51544,58021,47280,50915,64174.90776,64231.85809,64440.93396,64382.74011,1066,HTS:COMB
X1068,23875,30476,23269,29602,24852.50365,28948.88715,25867.64028,27972.14412,1068,HTS:COMB
X1069,33213,42082,29783,41784,33395.07176,39429.88303,35362.04477,37791.28276,1069,HTS:COMB
X1070,37871,47930,36977,47679,37004.16946,45376.58303,39581.52414,43578.21493,1070,HTS:COMB
X1071,33450,42763,30097,33844,32512.01772,36782.70959,35090.06598,35092.82622,1071,HTS:COMB
X1072,37022,47430,34978,43505,37393.65905,44328.28597,40074.84743,42683.73408,1072,HTS:COMB
X1073,51183,63275,45542,38709,52271.61928,63348.29773,57007.51163,60637.39451,1073,HTS:COMB
X1074,25146,34225,26154,34220,28127.6854,32339.77203,29493.81898,31510.95361,1074,HTS:COMB
X1075,68854,74640,64588,57918,64430.92569,68785.80364,66004.03169,67340.4054,1075,HTS:COMB
X1076,21282,24752,19145,20843,20827.73144,25940.64878,22201.89808,26027.49873,1076,HTS:COMB
X1077,22295,28906,20747,26968,24098.77645,27950.14833,25160.45245,26918.88243,1077,HTS:COMB
X1078,36617,54727,36052,53168,36990.23119,48627.00938,41257.58314,46176.33683,1078,HTS:COMB
X1079,41572,61303,43052,52791,42993.32416,55826.65014,46334.35416,53291.62574,1079,HTS:COMB
X1081,41669,51524,37493,44549,45425.73507,48443.88312,47206.33637,47709.02106,1081,HTS:COMB
X1082,35616,42517,32385,41664,38670.31351,42090.09111,40888.42795,40852.21155,1082,HTS:COMB
X1083,31008,38444,31745,33865,30571.07136,34992.80093,32163.80565,33865.07971,1083,HTS:COMB
X1084,33252,40751,33694,37091,33299.1882,38650.77654,34827.03868,37558.95708,1084,HTS:COMB
X1085,37313,49209,35676,42527,39372.8055,47470.22493,41592.16981,45969.14989,1085,HTS:COMB
X1086,27244,42076,27460,42102,25282.4928,37642.77298,29043.47511,34513.49157,1086,HTS:COMB
X1087,34518,44278,34659,39232,33736.70765,42293.16285,35928.14403,40662.5839,1087,HTS:COMB
X1088,23500,30613,23163,30615,27916.33904,33387.44089,29971.4405,32104.26025,1088,HTS:COMB
X1089,55921,67785,50349,59089,52244.05076,66424.65294,56191.82249,63574.97751,1089,HTS:COMB
X1090,34305,43398,32329,40950,33375.72773,42108.86239,35935.14747,39989.60064,1090,HTS:COMB
X1091,46858,63582,42925,51173,41613.90291,55980.84224,45224.66042,52551.09333,1091,HTS:COMB
X1093,49783,55286,42028,51199,45976.88676,50109.9733,48259.36308,48222.63794,1093,HTS:COMB
X1095,25803,29725,23357,26786,25841.54059,29421.50313,27818.79558,27821.46916,1095,HTS:COMB
X1096,30555,36657,28552,36025,30482.11009,38856.06768,33361.42028,37890.75288,1096,HTS:COMB
X1097,72908,77682,71420,66226,74852.85189,78449.23722,75833.38949,76500.10968,1097,HTS:COMB
X1098,28696,33114,25542,30557,27054.01736,33285.5277,28593.20186,31903.87564,1098,HTS:COMB
X1099,54333,60476,59643,59130,47503.65981,58563.44597,49259.84405,55359.36611,1099,HTS:COMB
X1100,24462,34983,21630,32264,27420.86629,32728.98378,30136.52494,31403.51008,1100,HTS:COMB
X1101,53599,73064,48922,62404,51677.61204,65581.44404,55648.67041,62574.81306,1101,HTS:COMB
X1103,29001,39430,29545,39534,29486.7428,36382.27717,31433.85802,34984.59872,1103,HTS:COMB
X1105,25663,33875,24139,32970,27617.20286,32698.71074,29771.94941,31455.62153,1105,HTS:COMB
X1106,26661,35358,26137,30076,26524.89193,31937.90762,27897.86963,30365.10287,1106,HTS:COMB
X1108,30886,40719,25466,39019,28021.94505,38321.85506,31641.41573,35974.14291,1108,HTS:COMB
X1110,21612,30371,21359,27300,25042.45647,31191.25015,27059.79501,29835.62314,1110,HTS:COMB
X1111,21661,32356,22481,30428,24693.64653,30818.49769,26773.68552,29444.74839,1111,HTS:COMB
X1112,41215,60310,39535,52423,48123.22135,55958.2697,50095.14628,54049.73382,1112,HTS:COMB
X1113,37344,46531,33330,35470,37043.09353,39861.18308,39207.36608,38896.78942,1113,HTS:COMB
X1114,126283,149149,126927,129981,117410.3529,135345.575,120477.4111,128594.4284,1114,HTS:COMB
X1115,36233,45927,35362,43551,36724.19565,44338.50942,38999.69595,42666.26484,1115,HTS:COMB
