,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type,W-131,W-132,W-133,W-134,sMAPE
X609,26940,30643,23819,27048,24386.17446,28429.33803,23108.18902,33672.68085,609,SVD:AutoArima,0.099513574,0.074947498,0.030294207,0.218201797,10.57392691
X610,20199,27687,18668,23855,21344.12146,27342.12174,20347.55749,27681.9104,610,SVD:AutoArima,0.055129293,0.012534391,0.086096808,0.14851144,7.556798322
X613,32919,39276,31528,35777,29615.89328,36906.76628,31359.83213,39005.12989,613,SVD:AutoArima,0.105640437,0.062198679,0.005348185,0.086334259,6.488038994
X614,40206,41105,35472,37098,31487.31758,36407.77084,32452.79847,43844.47952,614,SVD:AutoArima,0.24322162,0.121198845,0.088898358,0.166698118,15.50042354
X615,47478,62302,47221,55958,44982.1144,58354.81058,43136.47341,59996.19229,615,SVD:AutoArima,0.053988374,0.065428373,0.090408163,0.06965151,6.986910495
X616,44564,51555,39347,45773,42728.3972,53242.94044,37953.44648,57058.75417,616,SVD:AutoArima,0.042056419,0.032213237,0.03605551,0.2194994,8.245614144
X617,37724,44589,31812,40573,32847.3178,40450.45884,31649.49584,42151.31191,617,SVD:AutoArima,0.138205785,0.097332255,0.005121347,0.038158357,6.970443606
X618,39976,50907,40311,43977,36856.2263,48480.68232,34689.53852,50613.24825,618,SVD:AutoArima,0.08121003,0.04882532,0.149904563,0.140315696,10.50639021
X621,32190,40588,27625,33184,28703.24576,37679.61716,29067.78718,41106.20368,621,SVD:AutoArima,0.11452023,0.074318932,0.050898439,0.21327721,11.32537024
X622,23992,29414,22735,27423,21422.37452,26028.94939,21796.76501,31256.14688,622,SVD:AutoArima,0.113163531,0.122109327,0.042137786,0.130647669,10.20145781
X623,32362,41575,33410,40558,34278.03811,44988.84585,33923.27603,45783.97908,623,SVD:AutoArima,0.057504112,0.078874634,0.015245836,0.12105303,6.816940298
X624,36489,43628,33306,40556,36304.21987,42911.61602,34520.37096,44606.5451,624,SVD:AutoArima,0.00507685,0.016556209,0.035808225,0.095125036,3.814157995
X625,32422,40329,28945,37000,35113.94774,45483.02939,33569.42632,41539.06197,625,SVD:AutoArima,0.079718959,0.120123704,0.147947493,0.115587374,11.58443825
X626,49891,64629,43517,62203,43028.89059,59753.81555,41983.37478,61719.15299,626,SVD:AutoArima,0.147699472,0.07839,0.035874117,0.007808886,6.744311893
X627,34579,45825,38501,42323,31882.23635,42228.41607,30953.13316,45314.18718,627,SVD:AutoArima,0.081152979,0.081690957,0.217348241,0.068262966,11.21137859
X628,31668,38443,28796,38329,30537.1459,37769.2822,27517.1526,49135.53728,628,SVD:AutoArima,0.03635886,0.017680032,0.045419137,0.247106716,8.664118632
X630,32005,37989,30401,38088,30149.902,33908.48304,29280.81291,39441.0271,630,SVD:AutoArima,0.059692733,0.113509313,0.037538642,0.034903755,6.14111109
X631,30513,37535,26851,31052,29073.68611,34811.78441,26356.77398,42364.76341,631,SVD:AutoArima,0.048309916,0.075282284,0.018577211,0.308179301,11.25871779
X632,41813,50546,38349,41545,37635.39483,47532.01916,36229.71647,52258.28955,632,SVD:AutoArima,0.10516525,0.061460883,0.056833468,0.228420338,11.29699848
X634,35057,46742,31786,43510,31602.17059,43412.37615,31863.98582,45503.08337,634,SVD:AutoArima,0.103656538,0.073864941,0.002450458,0.044781807,5.618843611
X635,29041,40874,27195,40911,28441.87123,36358.04054,26931.03082,43134.28079,635,SVD:AutoArima,0.020845471,0.116945232,0.009753872,0.052906737,5.01128281
X639,22112,27851,20230,26645,22756.89091,26849.40469,21214.48988,29771.3514,639,SVD:AutoArima,0.028745569,0.03662113,0.047508843,0.110831393,5.592673373
X640,62545,79095,58463,66128,58982.81087,80281.31015,58152.63404,83409.93359,640,SVD:AutoArima,0.058623439,0.014886907,0.005322888,0.231137788,7.749275549
X641,25097,34955,24416,32740,25935.21119,36259.78621,26013.26909,33555.01869,641,SVD:AutoArima,0.032850279,0.036643688,0.063346906,0.02458763,3.935712583
X642,16933,20966,16280,18087,17955.05665,21878.25268,16815.63549,20830.8857,642,SVD:AutoArima,0.058590632,0.0425846,0.03236895,0.141008981,6.863829086
X643,42582,51979,37228,47857,35126.25543,42485.65109,34774.2684,55641.87055,643,SVD:AutoArima,0.191890669,0.200992621,0.068157064,0.150433923,15.28685692
X645,52398,69854,51034,80563,49221.00679,66688.28867,46344.0356,68557.39538,645,SVD:AutoArima,0.062527539,0.046369683,0.096324892,0.161018948,9.156026574
X647,30997,41237,26948,37678,27150.66673,38524.41088,26296.78728,43553.33244,647,SVD:AutoArima,0.132295361,0.068017581,0.024461088,0.144656803,9.235770834
X648,34164,46539,31489,35924,31806.39455,40996.93782,30162.85456,42191.07159,648,SVD:AutoArima,0.071474651,0.1266237,0.043020456,0.160457424,10.03940577
X649,17477,24681,16117,22856,17497.03478,22381.72843,19250.21264,25798.93546,649,SVD:AutoArima,0.001145695,0.097710934,0.177181768,0.120971714,9.925252759
X651,38055,46590,36248,40712,38333.87144,48425.24407,38185.41985,47851.07759,651,SVD:AutoArima,0.007301363,0.038630518,0.052057795,0.161220179,6.480246371
X652,34896,46140,32226,46163,32957.55883,43374.29257,31328.55497,48237.17574,652,SVD:AutoArima,0.057136021,0.06179365,0.028241722,0.043944319,4.777892797
X653,30291,37653,28445,36562,30069.81948,35557.54594,29561.65703,38477.82218,653,SVD:AutoArima,0.007328612,0.057244596,0.038500996,0.05106148,3.853392093
X654,35994,44718,30792,43287,33507.10201,41775.23461,31839.92455,47111.39569,654,SVD:AutoArima,0.071564275,0.06804614,0.033462952,0.084612026,6.442134833
X655,43497,57667,38396,54786,44493.47095,60592.28245,43262.30877,58591.01359,655,SVD:AutoArima,0.02264952,0.049472352,0.119187106,0.067121429,6.460760191
X656,16812,21684,16257,19595,16688.90475,21090.2217,16550.48112,22884.18399,656,SVD:AutoArima,0.007348772,0.027763371,0.01789111,0.154860978,5.196605766
X657,28764,37369,25236,35394,25316.08532,35066.84057,25021.71492,41347.28193,657,SVD:AutoArima,0.127511436,0.063564098,0.00852745,0.155152006,8.86887477
X658,29850,40842,27788,33046,28798.38108,37342.28407,25941.28834,39864.81053,658,SVD:AutoArima,0.035861823,0.089524793,0.068741341,0.187045254,9.529330259
X659,27536,35674,27488,32058,27911.37953,33089.74467,25927.10667,38077.96072,659,SVD:AutoArima,0.013540028,0.07516331,0.058443891,0.171665453,7.97031703
X661,39182,49291,40120,35440,36574.06107,45740.29712,32668.19473,49351.00565,661,SVD:AutoArima,0.068850964,0.074727021,0.204753128,0.328124559,16.9113918
X662,38972,51584,31712,48112,39540.18843,57707.18928,38030.33938,62724.11969,662,SVD:AutoArima,0.014473891,0.112052752,0.181190922,0.263670719,14.28470711
X663,32185,40288,35266,37669,33645.44439,38304.79043,33784.91765,39852.82427,663,SVD:AutoArima,0.044369878,0.050467977,0.042898267,0.05634089,4.851925286
X664,26598,35574,24510,33918,25377.60161,33476.52597,24038.16837,36558.13183,664,SVD:AutoArima,0.046960433,0.060751863,0.01943767,0.074922722,5.0518172
X665,40549,53093,40698,49812,40851.05028,49825.49846,37790.84483,53405.86796,665,SVD:AutoArima,0.007421378,0.063496875,0.074078174,0.069636547,5.36582438
X666,32804,49347,35824,52646,33523.81015,47470.5553,33691.31091,52327.56396,666,SVD:AutoArima,0.021704626,0.038762489,0.061358831,0.006066976,3.197323024
X667,45495,60732,40409,53936,41144.55742,56596.97775,40070.05755,59154.95017,667,SVD:AutoArima,0.100426242,0.07048595,0.008423122,0.092296513,6.790795675
X668,48193,60747,43985,52637,43213.54151,56065.01616,41287.58149,60325.94778,668,SVD:AutoArima,0.108951907,0.080162709,0.063265787,0.136132209,9.712815296
X672,45280,53999,43621,48167,40422.85408,52173.25815,41868.54309,55609.46633,672,SVD:AutoArima,0.113348522,0.03439207,0.040998158,0.143432641,8.304284779
X673,41325,53679,42415,55411,40633.22141,49415.96219,36845.38854,53976.1399,673,SVD:AutoArima,0.016881249,0.082701186,0.140539595,0.02623453,6.658914009
X674,41821,49710,37819,50034,41221.09791,50147.64331,37561.52709,53710.60908,674,SVD:AutoArima,0.014448144,0.008765344,0.006831284,0.070878075,2.523071184
X675,18179,26269,16010,23477,17169.21696,24316.1007,17037.44872,23746.1528,675,SVD:AutoArima,0.057133464,0.077212431,0.062180214,0.011399188,5.198132432
X676,61965,69670,63498,58869,62076.68131,70952.39855,59481.91018,73611.28257,676,SVD:AutoArima,0.001800706,0.018238895,0.065312941,0.222558139,7.697767022
X678,37942,49113,35776,45442,37403.95319,50556.81367,37322.82823,53386.39677,678,SVD:AutoArima,0.014282036,0.028971935,0.04232156,0.16077154,6.158676775
X679,53105,65544,49528,55409,50321.17678,62100.94864,46564.92267,65979.49106,679,SVD:AutoArima,0.053832082,0.053947319,0.061671084,0.174159691,8.590254388
X680,30676,33303,28189,32909,23479.32246,29825.80933,22318.48506,33176.65076,680,SVD:AutoArima,0.265779141,0.110161769,0.232461186,0.008100117,15.41255534
X681,20903,27117,24862,24582,21671.28354,24981.11503,18039.02808,25614.47731,681,SVD:AutoArima,0.036091437,0.081994712,0.318079646,0.041137441,11.93258091
X682,72826,86925,64976,74464,64844.61644,83879.28035,66463.25155,88179.25932,682,SVD:AutoArima,0.115948977,0.035663271,0.02263025,0.168654507,8.5724251
X683,40363,53847,37974,46813,39200.57446,52952.57615,37691.19011,55979.81153,683,SVD:AutoArima,0.029220043,0.016749577,0.007475297,0.178355109,5.795000641
X685,25196,33973,27660,39270,26069.13786,38363.98382,25144.40063,36628.10432,685,SVD:AutoArima,0.034063611,0.121403564,0.095279914,0.069616908,8.009099926
X686,32079,41685,28267,40365,29601.88679,38984.41432,29113.45279,42773.6824,686,SVD:AutoArima,0.080320285,0.066954389,0.029503176,0.057943723,5.868039332
X687,47945,59373,44611,52057,48575.89643,62881.8446,49028.7136,58305.25392,687,SVD:AutoArima,0.013072743,0.057402136,0.094355556,0.11323172,6.951553859
X688,18614,24690,16464,23395,17054.32539,21877.37197,17074.15517,24927.05604,688,SVD:AutoArima,0.087454322,0.120798229,0.036385732,0.063410217,7.701212524
X689,34509,46322,34002,38937,34350.50285,40728.50654,31942.12043,41931.40551,689,SVD:AutoArima,0.004603494,0.128511451,0.062473487,0.074056252,6.741117098
X690,27791,34914,27627,32013,28146.03679,35477.27134,27136.63097,36907.35026,690,SVD:AutoArima,0.012694158,0.016004011,0.017908565,0.142029175,4.715897742
X691,38943,58508,38944,46448,40012.51299,54379.74008,42494.47126,49783.30285,691,SVD:AutoArima,0.027091534,0.073139207,0.087193956,0.06931846,6.418578949
X692,35052,40842,27955,38031,31224.78036,44613.96753,31411.11647,48333.71553,692,SVD:AutoArima,0.115492021,0.088278622,0.116433975,0.23858622,13.96977096
X693,26818,47209,29059,45448,27943.23373,48906.01932,28742.79894,49469.13659,693,SVD:AutoArima,0.041095996,0.035312261,0.010940873,0.084729412,4.301963549
X695,23626,41430,25767,38029,25598.16273,39792.34786,27939.2437,37087.42597,695,SVD:AutoArima,0.080129864,0.040325161,0.080893526,0.025069724,5.660456868
X696,48698,60865,47483,55685,43852.41834,57581.34795,46384.54716,58083.37636,696,SVD:AutoArima,0.104712258,0.055445391,0.023404315,0.042162443,5.643110208
X697,56828,71547,50532,61360,57142.1275,73953.34018,54484.90073,76623.68235,697,SVD:AutoArima,0.005512453,0.033076764,0.07528123,0.221238948,8.377734868
X698,100638,108610,86717,85088,83117.72407,101418.9842,82409.59574,116394.5251,698,SVD:AutoArima,0.190690941,0.068476414,0.050937042,0.310761691,15.52165218
X699,41088,50699,40730,49923,34794.24016,47153.45971,33717.08553,49586.88545,699,SVD:AutoArima,0.165882289,0.072467065,0.188399973,0.0067554,10.83761819
X700,23915,31842,23434,28600,23652.26111,30644.74595,22844.53723,32713.8581,700,SVD:AutoArima,0.011047047,0.038320256,0.025474564,0.134190156,5.225800577
X703,15940,20790,15150,18504,16998.58931,21284.14976,16248.26299,20668.33081,703,SVD:AutoArima,0.064276542,0.023489471,0.069956927,0.11050304,6.705649479
X704,59708,74551,55174,58750,57044.56716,68961.60782,54438.89669,75125.8481,704,SVD:AutoArima,0.045625255,0.077894093,0.013412716,0.244642306,9.539359239
X705,41292,53339,36154,48410,40258.64112,46887.72616,38074.19659,58468.25206,705,SVD:AutoArima,0.025342753,0.128733604,0.05173766,0.188218873,9.850822239
X707,46222,54378,41374,52272,45331.17958,53648.74088,40883.23659,59475.87465,707,SVD:AutoArima,0.019460174,0.013501456,0.011932407,0.128930857,4.345622359
X708,33579,38280,29639,34150,30084.5834,38183.6724,31268.35637,39590.42744,708,SVD:AutoArima,0.109777566,0.002519565,0.053502778,0.147556168,7.833901899
X709,57615,67793,53966,56309,52580.35075,61221.89152,48464.42525,71426.80356,709,SVD:AutoArima,0.0913768,0.101865892,0.107420715,0.236704246,13.43419132
X713,48306,62116,39049,51130,43046.58211,61099.37234,41653.05403,64341.30993,713,SVD:AutoArima,0.115145468,0.016501637,0.064535012,0.228824111,10.6251557
X714,26163,35354,27929,32808,27630.27922,33238.37406,27042.04578,37507.06657,714,SVD:AutoArima,0.054552511,0.061686914,0.032269869,0.133657459,7.054168819
X715,31213,43520,29002,42688,30293.63796,38015.53911,28565.5398,44226.45367,715,SVD:AutoArima,0.029894726,0.135019918,0.015163413,0.035401561,5.386990449
X717,24923,36815,21752,34723,24937.14135,35837.23049,25205.18833,39820.31772,717,SVD:AutoArima,0.000567241,0.026916435,0.147078156,0.136761225,7.783076402
X718,38923,50150,39011,44850,38611.37777,45998.949,33927.83987,45114.267,718,SVD:AutoArima,0.008038298,0.086346258,0.139381436,0.005874933,5.99102314
X720,38100,49142,36563,45639,33494.46157,43153.90462,32397.67243,50205.55942,720,SVD:AutoArima,0.128656277,0.129758637,0.120802986,0.095290947,11.86272116
X721,45113,52659,39105,41602,38394.06897,47357.57648,37548.80032,48752.72108,721,SVD:AutoArima,0.160918857,0.106010898,0.040603328,0.158281073,11.64535386
X722,42614,45701,41797,43878,50429.80845,42912.91288,36270.32623,49343.6288,722,SVD:AutoArima,0.168002763,0.062926622,0.141587372,0.117260959,12.24444291
X723,41558,54423,41631,53640,40730.68417,52116.86801,38251.34998,53906.97772,723,SVD:AutoArima,0.020107645,0.043291437,0.084615688,0.004964858,3.824490707
X724,38848,42408,34003,35609,37581.36371,46520.81411,36027.4845,45273.95596,724,SVD:AutoArima,0.033145279,0.092496772,0.057817235,0.23898622,10.56113765
X725,32969,40853,28949,33585,29662.4613,35422.85074,27729.29365,38958.9488,725,SVD:AutoArima,0.105587148,0.142381873,0.043039628,0.148157052,10.97914256
X726,57643,73684,51324,70152,53009.66029,68737.72769,52985.67876,75220.12401,726,SVD:AutoArima,0.083745654,0.069459518,0.03186049,0.069726215,6.369796958
X727,25054,30626,24842,29756,23399.21206,28208.41397,22247.90807,31179.78355,727,SVD:AutoArima,0.068304571,0.082182718,0.110176131,0.046730623,7.684851065
X728,29930,35545,28847,32516,26721.20813,34600.1648,24582.668,35986.25048,728,SVD:AutoArima,0.113282381,0.026939425,0.159624125,0.101317853,10.0290946
X729,54427,71342,50648,64089,55772.38083,73506.35309,54890.95595,74372.59308,729,SVD:AutoArima,0.024417212,0.0298844,0.080405494,0.14854073,7.081195924
X730,38286,50310,34317,40555,32358.14078,44502.88954,30507.23754,47015.86553,730,SVD:AutoArima,0.167823096,0.122496224,0.117541296,0.147557421,13.88545093
X731,48679,61387,39232,51642,46815.02847,60444.84398,42894.9837,62955.8116,731,SVD:AutoArima,0.039038494,0.015466499,0.089202928,0.19745249,8.52901025
X732,57315,59475,60395,62618,39376.62321,48357.53055,36371.54767,57915.86999,732,SVD:AutoArima,0.371043038,0.206198805,0.496523911,0.078021721,28.79468685
X733,98699,102273,93957,91813,92745.42752,110745.9184,88099.65793,109863.4346,733,SVD:AutoArima,0.062196352,0.079550854,0.064346365,0.179003904,9.627436865
X734,26562,35130,21377,31213,27450.73893,35147.73063,25235.64777,37991.2431,734,SVD:AutoArima,0.032908493,0.000504587,0.165562265,0.195890968,9.871657854
X735,26339,37129,24910,35568,24580.15493,35867.14119,26122.67591,37883.30456,735,SVD:AutoArima,0.069083828,0.034573302,0.047525468,0.063043252,5.355646257
X737,32141,41074,28515,38760,31545.06329,39301.11289,29975.59658,43686.32121,737,SVD:AutoArima,0.018714823,0.044115325,0.049942954,0.119503724,5.80692065
X738,47855,54452,42817,47075,46888.36473,58637.27213,47440.38152,58557.64025,738,SVD:AutoArima,0.02040534,0.074017138,0.102448829,0.217407048,10.35695887
X740,41758,51730,41525,47634,36131.31098,49352.43489,37836.05293,51260.47992,740,SVD:AutoArima,0.144479106,0.047042102,0.092966183,0.073340391,8.945694554
X741,42916,55829,44679,49080,43762.75435,50020.45193,38392.0512,57311.40707,741,SVD:AutoArima,0.01953776,0.109751122,0.151363169,0.154738194,10.88475613
X742,42300,53794,37666,48355,40770.50228,53418.07349,40097.21261,57460.38948,742,SVD:AutoArima,0.036824087,0.007012764,0.062528605,0.172099532,6.961624716
X743,19831,26199,17214,26046,18565.91156,25166.10339,18416.36778,26732.82713,743,SVD:AutoArima,0.065895323,0.040217834,0.06749118,0.026026616,4.990773821
X745,37777,50867,33075,50916,34586.00814,45819.3813,33719.29295,54497.52679,745,SVD:AutoArima,0.088194008,0.104412196,0.019291856,0.067951939,6.996249993
X746,35469,45899,32297,42912,34955.8128,46760.76017,31822.87791,44534.86963,746,SVD:AutoArima,0.014574045,0.018600527,0.014788615,0.0371167,2.126997176
X747,43789,52022,40232,50696,38081.7886,47714.70873,38610.0978,55108.03583,747,SVD:AutoArima,0.139419969,0.086373239,0.04114305,0.083400142,8.758410007
X748,28662,37934,26474,33854,27815.16106,38837.29975,29024.5944,39981.54702,748,SVD:AutoArima,0.029988722,0.023532225,0.09191564,0.165978239,7.785370629
X749,24405,30464,23435,29197,23044.05075,27489.90259,20974.21024,32585.81889,749,SVD:AutoArima,0.057364657,0.102636657,0.110823397,0.109701012,9.513143063
X751,20383,25415,19144,22405,21592.68408,27407.93486,21257.3314,29029.45518,751,SVD:AutoArima,0.057637373,0.07545718,0.104616919,0.257588232,12.38249259
X752,22920,34919,22900,35807,24045.5455,34209.74406,23776.51718,35325.75266,752,SVD:AutoArima,0.04793069,0.020519856,0.037557094,0.013530964,2.988465098
X753,41649,52941,38081,46553,41720.89316,52168.37758,38693.39657,53344.45451,753,SVD:AutoArima,0.001724679,0.014701303,0.015953146,0.13596852,4.208691201
X754,38892,46591,33405,45375,33722.03543,41915.20006,32790.31268,46269.493,754,SVD:AutoArima,0.142395738,0.105660393,0.018571929,0.019520933,7.153724811
X755,63600,68600,55469,61761,54431.88892,67435.33091,52518.15572,69413.24287,755,SVD:AutoArima,0.155349731,0.017123038,0.054651764,0.116672949,8.594937051
X756,91322,110778,83124,100050,89245.56559,109583.9899,85991.74501,112884.7006,756,SVD:AutoArima,0.022998974,0.010836806,0.033914583,0.120550578,4.707523546
X757,36224,46440,35664,44579,35320.37181,45432.04342,34757.66345,45131.44917,757,SVD:AutoArima,0.025260637,0.021942618,0.025740277,0.012316273,2.131495097
X758,26897,33394,26425,31070,25045.13238,30030.36874,23009.03287,29994.78729,758,SVD:AutoArima,0.071305029,0.106067473,0.138203053,0.035215474,8.769775712
X759,36464,47280,32068,49729,35722.66136,47663.01489,33135.21086,48905.8848,759,SVD:AutoArima,0.020539491,0.008068311,0.032734917,0.016690144,1.950821578
X760,49171,51444,47553,40919,41144.53581,48678.08791,39590.97651,50672.99365,760,SVD:AutoArima,0.177742713,0.055250787,0.182732618,0.21298791,15.71785071
X761,49308,61681,41801,52005,46163.49695,58231.22049,41077.97575,64546.40839,761,SVD:AutoArima,0.065873128,0.057538414,0.017447712,0.215208183,8.901685912
X762,21340,29857,21214,29949,21613.3699,29626.94062,20435.78511,27806.29741,762,SVD:AutoArima,0.012728682,0.007735176,0.037369455,0.074199344,3.300816443
X763,33663,41164,31027,38359,30030.93817,37460.89688,29366.14886,40825.15315,763,SVD:AutoArima,0.114047331,0.094196705,0.05500131,0.062289058,8.1383601
X764,21812,25807,21200,26597,22171.77366,25479.36888,18749.13302,27406.43609,764,SVD:AutoArima,0.016359381,0.012776538,0.122699383,0.029977207,4.54531272
X765,44714,56254,46372,56919,43124.01514,54124.7437,41934.62403,58548.84195,765,SVD:AutoArima,0.036202659,0.038580912,0.100499278,0.028230231,5.087827009
X767,32117,43142,31067,36704,29029.25127,35156.36884,26579.81087,42657.85269,767,SVD:AutoArima,0.10099552,0.203979502,0.15567866,0.150043188,15.26742176
X768,71529,93392,60946,82102,63056.59206,83606.91665,61395.53006,95926.81784,768,SVD:AutoArima,0.12590364,0.11056659,0.007348773,0.155309888,9.978222259
X769,78653,92098,77607,70462,78009.62402,86673.7424,76323.04452,97326.56162,769,SVD:AutoArima,0.008213522,0.060683613,0.016682325,0.320219225,10.14496713
X770,23158,33661,21968,32928,22091.27538,32137.35771,21666.76246,30763.54113,770,SVD:AutoArima,0.047148805,0.046312472,0.013807227,0.067966918,4.380885531
X772,22418,27057,21305,23308,19602.14712,25542.08781,18883.22284,25311.98263,772,SVD:AutoArima,0.134023942,0.057602223,0.120521734,0.082434527,9.864560652
X773,28635,31997,27783,30832,24179.04303,33220.21449,24520.72966,31406.03176,773,SVD:AutoArima,0.168741369,0.037512013,0.124743316,0.018446334,8.736075802
X774,29749,35037,27525,29129,27921.14742,33718.21851,26144.24647,38665.15041,774,SVD:AutoArima,0.063389905,0.038361641,0.05145418,0.281326644,10.86330923
X776,22709,34840,23428,28939,23523.73482,32930.92494,24745.46153,30362.31012,776,SVD:AutoArima,0.035244933,0.056339059,0.054696569,0.048002653,4.857080353
X777,23222,28252,23254,27989,23783.96781,30482.3497,22697.48164,31816.33393,777,SVD:AutoArima,0.023910488,0.07594703,0.024221999,0.127993063,6.301814469
X779,36843,46559,33633,44402,36293.84534,45110.55427,34382.6294,47777.10303,779,SVD:AutoArima,0.015017182,0.031601457,0.022042857,0.073229244,3.547268508
X780,34110,43327,29938,42223,31223.95224,41313.16627,31323.67224,43949.2814,780,SVD:AutoArima,0.088347564,0.04758577,0.04523782,0.040065816,5.53092424
X781,25003,29089,21545,28725,23627.89259,30602.97598,22642.21669,32251.0762,781,SVD:AutoArima,0.056552834,0.050726281,0.049662177,0.115654415,6.814892686
X782,31012,35545,29187,33301,29414.13389,37879.91577,19249.51395,35868.83333,782,SVD:AutoArima,0.052886591,0.063600094,0.410330358,0.074247203,15.02660614
X783,39612,46155,36013,40732,34901.02795,44121.66936,34046.09611,45188.34332,783,SVD:AutoArima,0.126446936,0.045046647,0.056149851,0.103731972,8.284385152
X784,32809,43505,30980,40854,32383.68383,44346.76743,31485.29787,47916.86675,784,SVD:AutoArima,0.013047972,0.019163358,0.016178515,0.159125781,5.187890649
X785,35257,48095,34335,50355,37875.30896,49865.11019,36588.83722,49851.89979,785,SVD:AutoArima,0.071604712,0.036139408,0.06355655,0.010041229,4.533547482
X786,17152,23200,12543,19507,16151.73505,22184.24573,15818.59387,22904.86569,786,SVD:AutoArima,0.060069235,0.044762417,0.230987996,0.160231842,12.40128728
X787,58263,66313,50748,61622,52000.58754,65339.49072,49511.52749,68546.27636,787,SVD:AutoArima,0.113589855,0.014789075,0.024665437,0.106389614,6.485849524
X788,101915,121037,89204,92820,91738.73277,112664.9036,84830.26007,117170.1267,788,SVD:AutoArima,0.105097558,0.071647653,0.050262976,0.231916872,11.47312648
X789,22531,23383,23858,22008,21223.64376,22704.16293,19797.30911,21238.14361,789,SVD:AutoArima,0.059758514,0.029458835,0.186034229,0.03560347,7.771376206
X790,39968,51438,39850,43706,36286.95966,47651.75717,35799.33939,49626.2891,790,SVD:AutoArima,0.096545598,0.076420468,0.107090442,0.126864757,10.17303165
X791,43470,56520,39272,52676,45428.35994,58125.69772,44411.88961,61103.81424,791,SVD:AutoArima,0.044058404,0.028011478,0.1228406,0.148142521,8.576325076
X792,33800,47693,31029,44837,33551.04619,47252.90405,32153.41967,49207.13106,792,SVD:AutoArima,0.007392723,0.009270457,0.035592802,0.092937879,3.629846524
X793,21980,34906,21115,31750,24088.72627,35978.65476,22928.78065,36272.64326,793,SVD:AutoArima,0.091546975,0.030264795,0.082362623,0.13297464,8.428725827
X794,20208,19738,18784,17505,17711.03023,20590.95341,16297.72888,20222.25968,794,SVD:AutoArima,0.131700086,0.042299804,0.141741653,0.144047551,11.49472734
X795,20178,30379,18344,28418,23846.45427,32036.28358,21560.29667,32234.12327,795,SVD:AutoArima,0.166655298,0.053105056,0.161200519,0.125836428,12.66993254
X796,38703,49125,36705,48516,38103.20504,51610.17263,39502.28425,51256.67609,796,SVD:AutoArima,0.015618399,0.049340713,0.073412516,0.05493841,4.83275095
X798,39551,50127,33749,45645,36131.43899,46777.48385,34059.85247,51989.47204,798,SVD:AutoArima,0.090366036,0.069130261,0.009168492,0.12996377,7.465714
X799,54492,61497,49549,55674,50441.80495,61383.62804,50518.79211,62533.02769,799,SVD:AutoArima,0.077195239,0.001845237,0.019382702,0.116051098,5.361856907
X800,24254,32550,22858,28657,21916.91577,29508.19804,18495.99469,30486.67766,800,SVD:AutoArima,0.101236209,0.098030625,0.210959321,0.061872299,11.80246132
X801,28019,36456,30403,38405,24218.90105,31422.98725,22962.63753,38799.40737,801,SVD:AutoArima,0.145492023,0.14829369,0.278844695,0.010217224,14.57119082
X802,35657,49271,33359,44657,31091.35547,44423.11623,32560.14564,46686.29916,802,SVD:AutoArima,0.136801708,0.103483206,0.0242374,0.04443236,7.723866861
X803,30681,40242,27511,34929,28203.99365,37893.96255,24382.046,39373.94742,803,SVD:AutoArima,0.084130309,0.060101325,0.12059242,0.119643906,9.611698997
X807,55817,63350,54863,55048,50012.4883,62345.05501,47149.3886,65878.07979,807,SVD:AutoArima,0.109695545,0.015990207,0.151228915,0.179119009,11.4008419
X808,42731,48961,37363,49486,37299.31651,48313.62048,36719.41626,48350.15609,808,SVD:AutoArima,0.135740647,0.013310348,0.017374804,0.023219308,4.741127684
X809,45014,66600,43138,56693,50389.21399,67192.96175,44955.09088,69373.16422,809,SVD:AutoArima,0.112684128,0.008863871,0.04125388,0.201166813,9.099217271
X810,32352,38513,31219,33477,30652.3677,35731.23226,26967.46518,39667.77519,810,SVD:AutoArima,0.05395284,0.074935592,0.146134838,0.16927457,11.107446
X811,23883,26107,22524,24777,20060.09135,24179.26189,19309.50188,28120.31644,811,SVD:AutoArima,0.173993615,0.076670567,0.153680566,0.12640779,13.26881345
X812,34964,41711,31151,38508,30262.43109,40040.95399,28801.49812,42864.46209,812,SVD:AutoArima,0.144161464,0.040856418,0.078378782,0.107074604,9.261781713
X813,33965,38421,32967,37134,30977.97759,36043.32348,28033.96878,37275.75077,813,SVD:AutoArima,0.091989081,0.063860824,0.16173616,0.003810005,8.034901745
X814,47703,58040,41328,52619,42725.13586,53964.90009,39628.50898,56110.91405,814,SVD:AutoArima,0.110095472,0.072766458,0.041985284,0.064230972,7.22695465
X816,27070,29147,22014,26042,23534.57039,28583.72445,22205.80971,31460.0299,816,SVD:AutoArima,0.13972768,0.019513892,0.008675284,0.188446561,8.90908543
X817,118167,135968,110153,114006,102570.2079,132611.5359,101575.477,131293.8736,817,SVD:AutoArima,0.141315479,0.024994191,0.081023801,0.140952976,9.707161168
X818,31625,40098,28909,35122,34998.75489,45328.63421,30580.35422,46700.96546,818,SVD:AutoArima,0.101277837,0.122459096,0.056190027,0.28302483,14.07379477
X819,33239,41454,28851,33564,28382.37415,38166.9966,26715.09552,39270.44697,819,SVD:AutoArima,0.157627963,0.082566246,0.076877976,0.156696377,11.84421405
