,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type,W-131,W-132,W-133,W-134,sMAPE
X617,37724,44589,31812,40573,32959.882,40948.98661,31900.71763,43094.87057,617,SVD:TSLM,0.134800689,0.085108699,0.002784927,0.060282891,7.074430161
X618,39976,50907,40311,43977,37220.10472,49168.40091,35522.13221,51083.72732,618,SVD:TSLM,0.071399853,0.034745783,0.126300145,0.149519734,9.549137878
X621,32190,40588,27625,33184,29092.61015,38163.07825,29565.20481,42025.0428,621,SVD:TSLM,0.101085441,0.061584471,0.067850948,0.235105846,11.64066765
X622,23992,29414,22735,27423,21921.52669,26470.10031,22536.81718,31658.999,622,SVD:TSLM,0.090190123,0.105357326,0.00875524,0.143393896,8.692414628
X623,32362,41575,33410,40558,36021.8594,45772.97493,35997.19446,46560.32933,623,SVD:TSLM,0.107038691,0.096120716,0.07455119,0.137797163,10.38769399
X624,36489,43628,33306,40556,37192.96177,43553.01624,35599.37963,45600.42214,624,SVD:TSLM,0.019108117,0.001720185,0.066566055,0.117099156,5.112337814
X625,32422,40329,28945,37000,35401.10328,45948.85331,33880.15113,42672.56358,625,SVD:TSLM,0.087849218,0.130273369,0.157107497,0.142396914,12.94067494
X626,49891,64629,43517,62203,43153.12437,60341.62716,41953.32042,63725.85953,626,SVD:TSLM,0.144831835,0.068614089,0.036590002,0.024186029,6.855548854
X627,34579,45825,38501,42323,31603.37955,42750.66109,31033.42948,45801.82008,627,SVD:TSLM,0.089921833,0.069417239,0.214787712,0.078952106,11.32697227
X628,31668,38443,28796,38329,31413.69001,38381.23309,28639.07268,49897.3806,628,SVD:TSLM,0.008062878,0.001608006,0.005464512,0.262243119,6.934462867
X630,32005,37989,30401,38088,30058.59907,34321.20995,29063.15027,40945.44693,630,SVD:TSLM,0.062722786,0.10144598,0.04499685,0.072309814,7.036885761
X631,30513,37535,26851,31052,29545.56357,35403.30572,27265.5734,42634.74382,631,SVD:TSLM,0.032216436,0.058451982,0.015321495,0.314377952,10.50919664
X632,41813,50546,38349,41545,38776.12772,48361.03351,37959.6893,52581.16136,632,SVD:TSLM,0.075366799,0.044182227,0.010203575,0.234497215,9.106245379
X634,35057,46742,31786,43510,30798.28801,43765.83088,31001.63235,46834.01638,634,SVD:TSLM,0.12933546,0.065766003,0.024984782,0.073585756,7.341800021
X635,29041,40874,27195,40911,27662.57728,36583.12383,25903.1407,44642.26734,635,SVD:TSLM,0.048618545,0.110793584,0.048659305,0.087226764,7.382454947
X639,22112,27851,20230,26645,23199.32134,27167.75269,21538.26254,30862.48422,639,SVD:TSLM,0.047993363,0.024836888,0.062643857,0.146676012,7.053753009
X640,62545,79095,58463,66128,59549.63472,81268.10956,59088.72373,84925.15034,640,SVD:TSLM,0.049066288,0.027102362,0.01064593,0.248881275,8.39239641
X641,25097,34955,24416,32740,25769.76981,36550.41309,25634.568,34988.639,641,SVD:TSLM,0.026452232,0.044623561,0.048693473,0.066401423,4.654267249
X642,16933,20966,16280,18087,18382.24541,22204.83696,17331.45145,21366.46589,642,SVD:TSLM,0.082074775,0.057392307,0.062565073,0.166244755,9.20692274
X643,42582,51979,37228,47857,35972.63677,43175.02687,35766.32533,56902.53295,643,SVD:TSLM,0.168274299,0.18504678,0.040048995,0.172691357,14.15153577
X645,52398,69854,51034,80563,50699.06731,67508.08495,47693.14096,70786.44037,645,SVD:TSLM,0.032957925,0.03415666,0.067678634,0.129191883,6.599627576
X647,30997,41237,26948,37678,27537.87942,39022.80134,26846.66034,44360.1843,647,SVD:TSLM,0.118190064,0.055175782,0.003767648,0.162904247,8.500943514
X648,34164,46539,31489,35924,32519.74019,41607.05958,31100.86122,43047.04283,648,SVD:TSLM,0.049315165,0.111903821,0.012402609,0.180396322,8.850447894
X649,17477,24681,16117,22856,17323.20427,22600.6643,19039.61566,26543.50628,649,SVD:TSLM,0.008838783,0.087997567,0.166262628,0.149293244,10.30980556
X651,38055,46590,36248,40712,39450.01909,49168.60205,39588.90771,48793.72577,651,SVD:TSLM,0.035998161,0.053856301,0.088107699,0.180585671,8.963695801
X652,34896,46140,32226,46163,32318.73255,43725.8575,30597.15266,49617.24558,652,SVD:TSLM,0.076687576,0.053727691,0.051855002,0.07212856,6.359970696
X653,30291,37653,28445,36562,30434.71535,36038.63555,30034.541,39396.51291,653,SVD:TSLM,0.004733262,0.043814049,0.054362294,0.074633186,4.438569755
X654,35994,44718,30792,43287,33087.36771,42178.81687,31434.23286,48279.18628,654,SVD:TSLM,0.084150977,0.058441338,0.020641869,0.109039952,6.806853392
X655,43497,57667,38396,54786,42873.85523,61190.51629,42173.68383,59140.35921,655,SVD:TSLM,0.014429515,0.059289751,0.093774324,0.076441646,6.098380911
X656,16812,21684,16257,19595,17113.89493,21433.91792,17177.0544,23149.95778,656,SVD:TSLM,0.017797316,0.011599914,0.055036963,0.166333433,6.269190635
X657,28764,37369,25236,35394,24621.75746,35469.39012,24478.10548,42197.53373,657,SVD:TSLM,0.155181559,0.052159579,0.03049012,0.17536794,10.32997996
X658,29850,40842,27788,33046,29310.24554,37731.90817,26272.49987,41307.12884,658,SVD:TSLM,0.018247201,0.079163476,0.056066819,0.222213348,9.392271096
X659,27536,35674,27488,32058,28275.62791,33465.88001,26179.67588,39326.89927,659,SVD:TSLM,0.026504438,0.06387399,0.048756504,0.203653696,8.569715667
X661,39182,49291,40120,35440,37808.38686,46554.22382,34432.18233,49776.42909,661,SVD:TSLM,0.035682718,0.057108243,0.152586215,0.336471013,14.54620473
X662,38972,51584,31712,48112,39179.2242,58084.39138,37256.17858,65004.42831,662,SVD:TSLM,0.005303159,0.118546307,0.160774975,0.298673297,14.58244345
X663,32185,40288,35266,37669,32236.67149,38907.56824,33445.10301,38851.52335,663,SVD:TSLM,0.001604165,0.034861339,0.053001536,0.030907351,3.009359762
X664,26598,35574,24510,33918,25082.78366,33855.95329,23924.53357,37159.43779,664,SVD:TSLM,0.058637514,0.049490072,0.024175578,0.091208628,5.587794821
X665,40549,53093,40698,49812,41216.65108,50350.91071,37994.82594,55202.19828,665,SVD:TSLM,0.016330845,0.053015963,0.068701919,0.102656562,6.01763222
X666,32804,49347,35824,52646,32995.50656,47887.83369,33150.74377,53633.84793,666,SVD:TSLM,0.005820912,0.030013242,0.07751406,0.018589562,3.298444421
X667,45495,60732,40409,53936,41513.82168,57264.09481,40516.19934,60667.75184,667,SVD:TSLM,0.091512061,0.058779999,0.002649344,0.117478734,6.760503469
X668,48193,60747,43985,52637,44142.89935,56898.24275,42541.79026,61455.54892,668,SVD:TSLM,0.087725374,0.065429883,0.03335868,0.154585887,8.52749559
X672,45280,53999,43621,48167,41545.85791,52947.05883,43141.60727,57018.8609,672,SVD:TSLM,0.086014516,0.019672369,0.011050676,0.16830895,7.126162786
X673,41325,53679,42415,55411,39921.64244,50066.82459,36732.36998,54251.51973,673,SVD:TSLM,0.034545614,0.0696351,0.143596181,0.021146336,6.723080758
X674,41821,49710,37819,50034,42438.86646,50837.86444,38870.25525,55033.92961,674,SVD:TSLM,0.014665736,0.022434379,0.027415972,0.095175181,3.992281693
X675,18179,26269,16010,23477,18193.42755,24561.06974,17692.38333,25194.39328,675,SVD:TSLM,0.000793323,0.067201571,0.099837647,0.070570952,5.960087334
X676,61965,69670,63498,58869,62568.84196,72711.03068,62704.35901,70624.86695,676,SVD:TSLM,0.009697636,0.042716795,0.012577277,0.18156639,6.163952452
X678,37942,49113,35776,45442,37471.61853,51182.20211,37696.76104,54217.07898,678,SVD:TSLM,0.012474709,0.041262235,0.052284983,0.176101948,7.053096888
X679,53105,65544,49528,55409,51744.2573,63122.378,48488.69762,67005.3466,679,SVD:TSLM,0.025956172,0.037641877,0.021206639,0.189460581,6.856631744
X680,30676,33303,28189,32909,24648.22908,30447.81112,23863.07135,33526.75993,680,SVD:TSLM,0.217907091,0.089573413,0.166215428,0.018597211,12.30732859
X681,20903,27117,24862,24582,21522.82372,25355.47891,18268.62344,25612.57896,681,SVD:TSLM,0.029219172,0.067140761,0.305739914,0.041063357,11.07908012
X682,72826,86925,64976,74464,67607.55702,85361.33598,69944.02426,89516.76857,682,SVD:TSLM,0.074319032,0.018151921,0.073643987,0.183591877,8.742670435
X683,40363,53847,37974,46813,41479.26904,53677.79617,39652.67876,58278.07637,683,SVD:TSLM,0.027278546,0.003147252,0.043250047,0.218193148,7.296724821
X685,25196,33973,27660,39270,28533.55303,38742.25309,26820.07858,39256.14876,685,SVD:TSLM,0.12423528,0.131176139,0.030834075,0.00035278,7.164956872
X686,32079,41685,28267,40365,29314.09879,39310.71,28650.52699,44228.38855,686,SVD:TSLM,0.090072053,0.05862755,0.013476587,0.091340201,6.337909737
X687,47945,59373,44611,52057,48886.80476,63749.18002,50010.32131,58712.42264,687,SVD:TSLM,0.019452385,0.071086786,0.114124834,0.120167145,8.120778749
X688,18614,24690,16464,23395,16998.93499,22083.58756,16933.42637,25743.50812,688,SVD:TSLM,0.090701034,0.111448045,0.02811153,0.095587278,8.146197156
X689,34509,46322,34002,38937,35255.1697,41242.48518,32709.39578,43493.17039,689,SVD:TSLM,0.021391201,0.116017694,0.038752126,0.110546184,7.16768014
X690,27791,34914,27627,32013,28561.25514,35957.88987,27701.97164,37693.84667,690,SVD:TSLM,0.027337154,0.029458502,0.002710032,0.162992502,5.562454759
X691,38943,58508,38944,46448,40944.5336,55047.01596,43442.63689,51325.73145,691,SVD:TSLM,0.050108784,0.060956956,0.109207926,0.099775909,8.001239381
X692,35052,40842,27955,38031,31521.03981,44980.6901,31432.83763,50031.18401,692,SVD:TSLM,0.106077782,0.096447457,0.117122891,0.272538869,14.80467497
X693,26818,47209,29059,45448,26343.47088,48929.74161,26475.29282,51809.95167,693,SVD:TSLM,0.01785237,0.035797049,0.093049071,0.130826355,6.938121124
X695,23626,41430,25767,38029,25104.66435,40010.68866,27200.67925,38495.3425,695,SVD:TSLM,0.060687223,0.034855092,0.054134116,0.012188083,4.046612839
X696,48698,60865,47483,55685,44188.29331,58393.27614,47327.9365,58510.37359,696,SVD:TSLM,0.097101661,0.041451611,0.003271005,0.049483153,4.78268576
X697,56828,71547,50532,61360,57570.13449,74889.20128,55336.44589,77882.33641,697,SVD:TSLM,0.012974591,0.0456472,0.090762566,0.237317713,9.667551735
X698,100638,108610,86717,85088,86808.28869,103580.8062,87933.69249,116223.1298,698,SVD:TSLM,0.14755919,0.047402561,0.013932868,0.309323482,12.95545252
X699,41088,50699,40730,49923,36766.66553,47909.98283,35705.59233,51111.94071,699,SVD:TSLM,0.111010289,0.056567203,0.13146775,0.023535238,8.064512014
X700,23915,31842,23434,28600,22707.8082,30991.29981,22281.29632,32827.01841,700,SVD:TSLM,0.051785461,0.027078005,0.050429671,0.137627335,6.673011776
X703,15940,20790,15150,18504,17145.97914,21510.31355,16365.81861,21332.52857,703,SVD:TSLM,0.07289971,0.034057126,0.077156086,0.14200678,8.152992543
X704,59708,74551,55174,58750,58185.18856,70092.59183,56350.2166,75763.79373,704,SVD:TSLM,0.025833748,0.061646812,0.021093474,0.252967272,9.038532656
X705,41292,53339,36154,48410,40518.96011,47474.24999,38383.93358,59865.45752,705,SVD:TSLM,0.018898199,0.116348794,0.059833523,0.211598414,10.16697322
X707,46222,54378,41374,52272,45999.18783,54441.53087,41954.53732,60340.50265,707,SVD:TSLM,0.004832125,0.001167637,0.013933698,0.143296747,4.08075518
X708,33579,38280,29639,34150,28620.83791,38530.27999,30353.19226,39364.29083,708,SVD:TSLM,0.159426849,0.006516836,0.023809507,0.141857883,8.290276872
X709,57615,67793,53966,56309,54307.98962,62300.96551,50773.027,72308.25264,709,SVD:TSLM,0.05909439,0.08443181,0.060970072,0.248788593,11.3321216
X713,48306,62116,39049,51130,45875.2226,62004.31172,44218.47599,66840.61249,713,SVD:TSLM,0.051619152,0.001799678,0.12416555,0.266347901,11.09830701
X714,26163,35354,27929,32808,27090.8541,33700.9281,27022.0022,37447.38115,714,SVD:TSLM,0.034846458,0.047877015,0.033011147,0.132071909,6.195163212
X715,31213,43520,29002,42688,30604.09645,38393.34272,28646.7464,45823.48742,715,SVD:TSLM,0.019700167,0.125172703,0.012324764,0.070849276,5.701172766
X717,24923,36815,21752,34723,24038.33089,36049.62972,24116.38928,41159.16538,717,SVD:TSLM,0.036137462,0.021008006,0.103094498,0.169635786,8.24689378
X718,38923,50150,39011,44850,39984.65541,46785.96609,35581.09363,46132.22555,718,SVD:TSLM,0.026908806,0.069407343,0.091964341,0.028186287,5.411669423
X720,38100,49142,36563,45639,34380.5639,43813.73466,33489.14409,51208.02076,720,SVD:TSLM,0.102632648,0.114640917,0.087759081,0.115006548,10.50097986
X721,45113,52659,39105,41602,39867.18393,48253.92387,39585.22696,49248.75404,721,SVD:TSLM,0.123459749,0.087304499,0.012205505,0.168336611,9.782659087
X722,42614,45701,41797,43878,52519.79678,43999.0307,38864.47735,50368.9195,722,SVD:TSLM,0.208249794,0.03794802,0.072711851,0.137742847,11.4163128
X723,41558,54423,41631,53640,40178.29262,52835.30146,38437.12987,53934.96948,723,SVD:TSLM,0.03375997,0.02960514,0.079778812,0.00548398,3.715697542
X724,38848,42408,34003,35609,38549.6126,47330.26473,37619.73022,45489.15547,724,SVD:TSLM,0.007710507,0.109702695,0.100993922,0.243659191,11.55165786
X725,32969,40853,28949,33585,30712.76485,36080.68729,29180.60766,39365.56261,725,SVD:TSLM,0.070859693,0.124063018,0.007968664,0.158478904,9.034256976
X726,57643,73684,51324,70152,52312.09554,69337.32248,52080.43415,77615.19855,726,SVD:TSLM,0.096965119,0.060783629,0.014630594,0.101012926,6.834806708
X727,25054,30626,24842,29756,23793.51096,28605.89835,22768.90906,31810.30802,727,SVD:TSLM,0.051609141,0.068209924,0.087084703,0.066734813,6.840964528
X728,29930,35545,28847,32516,27567.95327,35201.54337,25835.98629,36274.21827,728,SVD:TSLM,0.082161072,0.009709496,0.110126162,0.109266066,7.781569895
X729,54427,71342,50648,64089,55938.56062,74392.79505,55440.7093,75674.24589,729,SVD:TSLM,0.027391889,0.041867765,0.090352863,0.16578387,8.134909673
X730,38286,50310,34317,40555,35446.38428,45281.56443,33399.34781,48916.95986,730,SVD:TSLM,0.077024926,0.10520668,0.027102826,0.186917999,9.906310777
X731,48679,61387,39232,51642,47542.02852,61093.51981,43500.00802,64886.64885,731,SVD:TSLM,0.023632495,0.004792275,0.103176706,0.227320045,8.973038022
X732,57315,59475,60395,62618,42101.83334,49566.72128,40333.79082,57060.45931,732,SVD:TSLM,0.306048104,0.181733718,0.398321255,0.092874536,24.47444032
X733,98699,102273,93957,91813,99488.40019,113801.534,97732.42012,108400.8594,733,SVD:TSLM,0.0079662,0.106708864,0.039391012,0.16570141,7.99418713
X734,26562,35130,21377,31213,27959.15459,35403.50666,25243.03803,39968.31636,734,SVD:TSLM,0.051251834,0.007755368,0.165853062,0.246000406,11.77151676
X735,26339,37129,24910,35568,23819.19284,36068.85118,25116.0834,39314.55154,735,SVD:TSLM,0.1004744,0.028966665,0.008239038,0.10006474,5.943621081
X737,32141,41074,28515,38760,31527.21379,39739.36601,30018.60459,44716.45579,737,SVD:TSLM,0.019280774,0.033030031,0.051375773,0.142709839,6.159910419
X738,47855,54452,42817,47075,47746.31921,59506.51504,48813.7753,59268.50056,738,SVD:TSLM,0.002273625,0.088707984,0.130889983,0.229322911,11.27986257
X740,41758,51730,41525,47634,36265.46933,49913.80742,38157.48462,52233.72279,740,SVD:TSLM,0.140791757,0.035736414,0.084523353,0.092116305,8.829195708
X741,42916,55829,44679,49080,43764.8002,50771.67661,38971.21027,57741.82699,741,SVD:TSLM,0.019584503,0.094883514,0.136468031,0.162173354,10.32773505
X742,42300,53794,37666,48355,41057.38702,54099.53568,40654.36219,58490.18415,742,SVD:TSLM,0.029814106,0.005663651,0.076311245,0.189717192,7.53765486
X743,19831,26199,17214,26046,18326.45727,25393.59787,18156.69747,27470.78133,743,SVD:TSLM,0.078859695,0.031221616,0.053303867,0.053246152,5.415783237
X745,37777,50867,33075,50916,34172.41056,46169.35221,33010.30625,56386.01038,745,SVD:TSLM,0.100197887,0.096822432,0.001957886,0.101955413,7.523340427
X746,35469,45899,32297,42912,33813.27418,47181.50655,30988.18147,45106.27167,746,SVD:TSLM,0.047796521,0.027556931,0.041362559,0.049859458,4.164386723
X747,43789,52022,40232,50696,38204.8916,48349.27043,38923.20477,56276.20464,747,SVD:TSLM,0.136207912,0.073182885,0.033069088,0.104329992,8.669746948
X748,28662,37934,26474,33854,27922.57285,39247.14522,29155.85164,41006.57243,748,SVD:TSLM,0.026135291,0.034027617,0.096417717,0.191090509,8.691778342
X749,24405,30464,23435,29197,23761.07779,27820.6328,21459.60242,33958.95109,749,SVD:TSLM,0.026737581,0.09070546,0.088001562,0.150799759,8.906109047
X751,20383,25415,19144,22405,22197.50219,27752.82761,21858.1914,29830.31779,751,SVD:TSLM,0.085226904,0.087941438,0.132392504,0.284302579,14.74658565
X752,22920,34919,22900,35807,23904.38075,34409.75014,23282.22361,36898.49569,752,SVD:TSLM,0.042045649,0.014690871,0.016552846,0.030025122,2.582862202
X753,41649,52941,38081,46553,42651.75557,52795.3669,39480.2146,55226.85087,753,SVD:TSLM,0.023789955,0.002754645,0.036080265,0.170443379,5.826706117
X754,38892,46591,33405,45375,34754.55467,42374.6262,33334.74485,48634.65391,754,SVD:TSLM,0.112359508,0.094786582,0.002105347,0.069347216,6.964966326
X755,63600,68600,55469,61761,55668.89951,68554.31268,54461.90557,70173.75978,755,SVD:TSLM,0.132995282,0.000666218,0.018322317,0.127529088,6.987822616
X756,91322,110778,83124,100050,90787.25352,111262.6923,88531.31355,114279.5738,756,SVD:TSLM,0.00587281,0.004365797,0.063001994,0.132782178,5.150569472
X757,36224,46440,35664,44579,34853.26257,45958.20626,34672.21002,45613.87472,757,SVD:TSLM,0.03857035,0.010428638,0.028201405,0.022948037,2.503710757
X758,26897,33394,26425,31070,25645.04654,30489.65875,23789.72413,30590.63342,758,SVD:TSLM,0.047655299,0.090925952,0.104960285,0.015548545,6.477252024
X759,36464,47280,32068,49729,35296.51527,48105.13593,32730.46184,50159.85622,759,SVD:TSLM,0.03253836,0.017301143,0.020446838,0.008626712,1.972826336
X760,49171,51444,47553,40919,44068.49903,49889.99523,43527.8971,50404.09794,760,SVD:TSLM,0.109449343,0.030670946,0.088385227,0.207726154,10.90579177
X761,49308,61681,41801,52005,47724.16933,59157.98639,43078.22999,65450.82451,761,SVD:TSLM,0.032645476,0.041758272,0.03009523,0.228951175,8.336253819
X762,21340,29857,21214,29949,21212.87465,29944.34479,20281.368,28082.63893,762,SVD:TSLM,0.005974936,0.002921165,0.044951138,0.064322191,2.954235724
X763,33663,41164,31027,38359,30720.14306,38057.6871,30329.07451,41513.07395,763,SVD:TSLM,0.091417001,0.078420771,0.022750005,0.078978141,6.789147951
X764,21812,25807,21200,26597,21774.55698,25843.90925,18770.08288,27327.57636,764,SVD:TSLM,0.001718099,0.001429181,0.121586794,0.02709623,3.795757615
X765,44714,56254,46372,56919,44106.92076,55021.2272,43476.13806,59181.52263,765,SVD:TSLM,0.013669735,0.022157183,0.064461257,0.038975236,3.481585277
X767,32117,43142,31067,36704,29567.50936,35676.38657,27255.36181,43557.03629,767,SVD:TSLM,0.082662265,0.189438372,0.130709322,0.170768697,14.33946642
X768,71529,93392,60946,82102,63675.56376,84691.1694,62351.31614,97786.09565,768,SVD:TSLM,0.116171171,0.097716484,0.022795567,0.174376137,10.276484
X769,78653,92098,77607,70462,81120.96191,88978.71888,82195.07449,95088.80722,769,SVD:TSLM,0.030893168,0.034452592,0.057421964,0.297513587,10.50703275
X770,23158,33661,21968,32928,22642.93772,32576.99365,22075.97082,32225.17863,770,SVD:TSLM,0.022491342,0.032730652,0.004902865,0.021574431,2.042482238
X772,22418,27057,21305,23308,19576.75378,25962.89247,19305.53731,25210.4554,772,SVD:TSLM,0.135314341,0.041271586,0.098470142,0.078421928,8.836949927
X773,28635,31997,27783,30832,26740.32475,33880.68184,27127.71461,32437.85184,773,SVD:TSLM,0.068430307,0.057187253,0.023867305,0.050761991,5.006171435
X774,29749,35037,27525,29129,29263.79354,34376.81273,27860.47242,39077.43615,774,SVD:TSLM,0.016444111,0.019021784,0.012114094,0.291715466,8.482386375
X776,22709,34840,23428,28939,23695.78442,33301.67185,24990.67952,31125.91003,776,SVD:TSLM,0.042529426,0.045150878,0.064548622,0.072818224,5.626178736
X777,23222,28252,23254,27989,23343.02716,30879.35519,22680.63526,31820.44585,777,SVD:TSLM,0.0051982,0.088865042,0.024964375,0.128121764,6.178734538
X779,36843,46559,33633,44402,35516.34237,45463.11099,33466.35866,49324.36107,779,SVD:TSLM,0.036668593,0.02381795,0.004967002,0.105036854,4.262259986
X780,34110,43327,29938,42223,31067.97096,41710.74922,31087.03163,45300.31018,780,SVD:TSLM,0.093345313,0.038012548,0.037657715,0.070319785,5.983384034
X781,25003,29089,21545,28725,23311.49499,30867.27206,22226.05729,33332.11223,781,SVD:TSLM,0.070020602,0.059318967,0.03111907,0.148479749,7.723459692
X782,31012,35545,29187,33301,29411.26703,38409.54842,19638.90562,36214.41483,782,SVD:TSLM,0.052983993,0.077467809,0.391107723,0.083820685,15.13450523
X783,39612,46155,36013,40732,35706.12187,44839.65033,35277.57247,45749.50089,783,SVD:TSLM,0.103716822,0.028910484,0.020631831,0.116036397,6.732388354
X784,32809,43505,30980,40854,33122.31602,44966.98405,32270.62573,49293.61248,784,SVD:TSLM,0.009504316,0.03304965,0.040809896,0.187239845,6.765092658
X785,35257,48095,34335,50355,36512.33939,50371.1232,35724.02397,50177.20563,785,SVD:TSLM,0.03498261,0.0462316,0.039652964,0.003537063,3.110105903
X786,17152,23200,12543,19507,16253.72981,22420.07427,15876.96211,23645.56257,786,SVD:TSLM,0.053779408,0.034192217,0.234621151,0.191810744,12.860088
X787,58263,66313,50748,61622,52623.36032,66296.32642,50632.14978,69604.69729,787,SVD:TSLM,0.101719268,0.000251469,0.002285462,0.121662702,5.647972513
X788,101915,121037,89204,92820,95612.36161,114775.5572,89950.82722,118459.6896,788,SVD:TSLM,0.063815345,0.053105253,0.008337227,0.242708513,9.199158452
X789,22531,23383,23858,22008,22120.9461,23280.77483,21342.71713,20767.80141,789,SVD:TSLM,0.018366675,0.00438135,0.111293936,0.05798599,4.800698794
X790,39968,51438,39850,43706,37329.47337,48420.03277,37236.411,50354.48372,790,SVD:TSLM,0.068269415,0.060445157,0.067809332,0.141366139,8.447251058
X791,43470,56520,39272,52676,44861.79162,58808.77793,44391.76218,61577.04937,791,SVD:TSLM,0.031512813,0.039691358,0.122389002,0.155812898,8.735151791
X792,33800,47693,31029,44837,33532.14817,47582.68608,31709.90417,51304.15603,792,SVD:TSLM,0.007956135,0.002315678,0.021705963,0.134534601,4.162809434
X793,21980,34906,21115,31750,23411.79221,36167.04481,22069.92599,37467.59028,793,SVD:TSLM,0.063085952,0.035485881,0.044224968,0.165206279,7.700077017
X794,20208,19738,18784,17505,18675.73866,21108.05654,17791.80832,19905.82558,794,SVD:TSLM,0.078812449,0.067083908,0.054253985,0.128349243,8.212489634
X795,20178,30379,18344,28418,23380.37872,32189.46653,20819.39888,33540.79394,795,SVD:TSLM,0.147038472,0.057871533,0.126413894,0.165361319,12.41713044
X796,38703,49125,36705,48516,37882.98955,52169.02619,39504.49743,52213.32844,796,SVD:TSLM,0.021414111,0.060102778,0.073468466,0.07341116,5.709912889
X798,39551,50127,33749,45645,35994.74213,47225.89124,33808.58771,53569.60022,798,SVD:TSLM,0.094148466,0.059599848,0.001764057,0.159746654,7.881475628
X799,54492,61497,49549,55674,51718.67968,62466.09054,52503.83286,63179.82899,799,SVD:TSLM,0.052223003,0.015635146,0.057907905,0.126303529,6.301739567
X800,24254,32550,22858,28657,23156.95217,29938.04358,19597.05278,31739.00402,800,SVD:TSLM,0.046278245,0.083598598,0.153618804,0.102059865,9.638887816
X801,28019,36456,30403,38405,24471.86641,31874.05443,23454.41849,39296.99173,801,SVD:TSLM,0.135152412,0.134112159,0.258036189,0.022959302,13.75650154
X802,35657,49271,33359,44657,31435.05799,44942.95779,32950.54673,47888.1529,802,SVD:TSLM,0.125855195,0.091876879,0.012319592,0.069828679,7.497008621
X803,30681,40242,27511,34929,29037.19839,38311.48896,25040.24512,40795.91317,803,SVD:TSLM,0.055051949,0.049151503,0.094032211,0.154953315,8.829724464
X807,55817,63350,54863,55048,52149.14393,63524.13479,50034.1977,66460.55061,807,SVD:TSLM,0.06794456,0.002745001,0.092067327,0.187847696,8.765114578
X808,42731,48961,37363,49486,37620.44228,48924.2526,37250.39424,49347.56231,808,SVD:TSLM,0.127205127,0.000750826,0.003018379,0.002801431,3.344394083
X809,45014,66600,43138,56693,49951.34877,67644.99188,44162.22901,71713.69783,809,SVD:TSLM,0.103982112,0.01556843,0.023464521,0.233955052,9.424252865
X810,32352,38513,31219,33477,31470.47589,36290.78355,27975.5802,40456.6578,810,SVD:TSLM,0.027624253,0.059414547,0.109585026,0.18880867,9.635812392
X811,23883,26107,22524,24777,21050.89209,24676.36482,20590.5376,28414.00218,811,SVD:TSLM,0.126056648,0.05634267,0.089689581,0.136752534,10.22103583
X812,34964,41711,31151,38508,30793.64772,40534.05926,29352.81238,44020.91547,812,SVD:TSLM,0.126840069,0.028620339,0.059440473,0.13359961,8.712512282
X813,33965,38421,32967,37134,32137.42074,36700.30994,29567.07761,37729.40171,813,SVD:TSLM,0.055295381,0.045810971,0.108738228,0.015906349,5.643773212
X814,47703,58040,41328,52619,42681.99514,54523.26649,39549.28091,57747.45422,814,SVD:TSLM,0.111102619,0.062484567,0.04398563,0.092935018,7.762695888
X816,27070,29147,22014,26042,25106.78731,29097.86543,23801.59165,32402.8228,816,SVD:TSLM,0.075252341,0.001687173,0.078034206,0.217669333,9.316076302
X817,118167,135968,110153,114006,111674.5715,135288.215,111399.1,134296.7451,817,SVD:TSLM,0.056494815,0.005012125,0.011248821,0.163435528,5.904782218
X818,31625,40098,28909,35122,34047.97352,45677.59976,29695.21568,47708.1264,818,SVD:TSLM,0.073789061,0.130097598,0.026831369,0.303902142,13.36550425
X819,33239,41454,28851,33564,29521.74288,38822.71334,28169.66204,39889.79537,819,SVD:TSLM,0.118458034,0.065555416,0.023897932,0.172238761,9.503753599
X821,35883,45602,34983,41577,35091.26664,44078.17315,33179.34474,51455.26867,821,SVD:TSLM,0.022310434,0.033983584,0.052922336,0.212362201,8.039463889
X822,38216,53157,35723,49754,33356.5733,47127.2164,31576.47502,51326.09625,822,SVD:TSLM,0.135790191,0.120253891,0.123226072,0.031105951,10.25940262
X823,31187,42585,28823,35515,30206.12626,39204.59148,30946.82734,41563.14871,823,SVD:TSLM,0.031953862,0.082661093,0.071066872,0.156935495,8.565433056
X824,41900,51696,35745,41361,39348.13909,46055.74375,36966.39954,52209.21912,824,SVD:TSLM,0.062816477,0.115399604,0.03359582,0.231873329,11.09213074
X826,47108,55432,42757,49293,49404.02101,57961.57296,48568.09326,60544.53678,826,SVD:TSLM,0.047580001,0.044615808,0.127261699,0.204875985,10.60833733
X827,97438,99713,92937,81729,83293.31417,91202.36441,79866.79384,97127.82286,827,SVD:TSLM,0.156527228,0.08915611,0.151272213,0.172191618,14.22867923
X828,28084,33979,24538,33974,26406.80469,33572.29099,24407.65999,34530.04825,828,SVD:TSLM,0.061558838,0.012041487,0.005325907,0.016234026,2.379006454
X829,29634,39209,29165,36912,27271.49481,35995.23512,25615.65496,36741.40742,829,SVD:TSLM,0.083032586,0.085467657,0.129583885,0.004632307,7.567910848
