,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type
X1032,48217,58681,45536,58042,46663.26589,59200.1854,49787.78005,56030.03036,1032,HTS:MO
X1033,75945,97199,68125,82599,68200.76856,89699.33511,74080.85888,85427.51305,1033,HTS:MO
X1034,34497,42132,28617,40883,33034.92323,41159.02416,35330.30236,39391.3017,1034,HTS:MO
X1035,25160,32771,21604,31643,24155.70029,31217.36016,26164.49364,29714.61616,1035,HTS:MO
X1036,28297,33495,24270,28654,27460.07203,32662.86876,29414.43615,31900.20464,1036,HTS:MO
X1037,33049,40803,31735,37919,37813.59693,40246.67162,40103.9019,40103.9019,1037,HTS:MO
X1039,44470,52628,38915,45921,45959.79641,51087.6637,47808.59815,49662.10158,1039,HTS:MO
X1040,43430,57606,39153,50774,44070.65549,56149.8276,48885.14447,53254.2867,1040,HTS:MO
X1042,22180,23899,18752,25292,20459.0608,25706.60753,23035.71431,24395.14396,1042,HTS:MO
X1043,47163,52948,38887,49395,45167.47468,53244.32752,48219.35494,52175.12762,1043,HTS:MO
X1044,29049,36819,29330,39407,33700.26025,41325.66741,35949.19801,39980.61281,1044,HTS:MO
X1045,58476,68617,63558,67231,52230.90796,57907.09345,52966.44732,54007.50799,1045,HTS:MO
X1046,47480,64125,44022,57921,45550.13228,58735.13409,48740.11128,56168.68935,1046,HTS:MO
X1047,23928,32743,22559,31299,22105.12111,31934.63621,25793.78768,29630.19469,1047,HTS:MO
X1048,36683,50640,36901,48804,37072.15646,48559.34084,40159.89962,45975.68708,1048,HTS:MO
X1050,38364,46108,37196,44691,39017.89763,43713.56399,42871.97273,42871.97273,1050,HTS:MO
X1051,39119,52548,42278,53476,41476.93864,48635.17131,43567.56357,45880.22085,1051,HTS:MO
X1052,35811,45944,34269,44948,38737.25885,44458.74147,40558.22917,43130.19186,1052,HTS:MO
X1053,42226,53409,39584,51238,42397.87733,58176.03427,48401.06029,54456.90805,1053,HTS:MO
X1054,32336,44813,30906,39001,30941.78856,40526.39299,33573.61808,38097.95269,1054,HTS:MO
X1055,39272,52766,35326,45112,39995.71484,51116.89465,42756.75212,48594.04652,1055,HTS:MO
X1057,35935,41108,28798,34213,34559.03982,39420.59976,37478.65299,37478.65299,1057,HTS:MO
X1058,36760,45476,33613,43552,39668.65762,45538.48569,42327.50878,44084.01214,1058,HTS:MO
X1059,47346,60200,42580,52880,45355.29629,56146.04446,48130.4024,53589.13926,1059,HTS:MO
X1060,38377,47102,33974,45196,38364.8017,46168.84098,42009.42258,44226.32088,1060,HTS:MO
X1061,43904,56839,44260,50432,42907.81644,51466.58127,45460.63946,49442.18137,1061,HTS:MO
X1062,31140,43557,30773,40611,31456.35297,41006.56726,34199.88478,39035.95599,1062,HTS:MO
X1063,22949,31504,20922,25893,23129.13251,29547.41661,24908.36062,28208.8856,1063,HTS:MO
X1064,52831,62584,47884,55227,51790.39456,60079.70198,55764.28905,58010.89275,1064,HTS:MO
X1066,51544,58021,47280,50915,64181.32153,64232.24624,64447.19101,64384.08516,1066,HTS:MO
X1068,23875,30476,23269,29602,24854.56065,28948.37621,25869.98591,27971.93327,1068,HTS:MO
X1069,33213,42082,29783,41784,33401.10403,39430.24809,35367.92964,37792.5478,1069,HTS:MO
X1070,37871,47930,36977,47679,37009.81268,45395.39974,39576.0457,43599.82329,1070,HTS:MO
X1071,33450,42763,30097,33844,32515.62187,36782.92771,35093.58206,35093.58206,1071,HTS:MO
X1072,37022,47430,34978,43505,37397.49906,44328.51836,40078.5936,42684.53937,1072,HTS:MO
X1073,51183,63275,45542,38709,52276.71811,63348.60631,57012.48586,60638.46379,1073,HTS:MO
X1074,25146,34225,26154,34220,28130.87546,32350.40895,29490.72207,31523.16862,1074,HTS:MO
X1075,68854,74640,64588,57918,64435.8054,68786.09896,66008.79216,67341.42874,1075,HTS:MO
X1076,21282,24752,19145,20843,20828.89569,25940.71924,22203.03388,26027.74289,1076,HTS:MO
X1077,22295,28906,20747,26968,24100.82886,27950.27254,25162.4547,26919.31284,1077,HTS:MO
X1078,36617,54727,36052,53168,36996.77021,48625.38515,41265.03968,46175.66657,1078,HTS:MO
X1079,41572,61303,43052,52791,43004.21032,55827.30896,46344.9743,53293.9087,1079,HTS:MO
X1081,41669,51524,37493,44549,45615.84158,48421.45081,47292.95413,47746.86794,1081,HTS:MO
X1082,35616,42517,32385,41664,38677.85878,42115.25,40881.103,40881.103,1082,HTS:MO
X1083,31008,38444,31745,33865,30573.52642,34992.19112,32166.60519,33864.82806,1083,HTS:MO
X1084,33252,40751,33694,37091,33301.8013,38650.93468,34829.58793,37559.50508,1084,HTS:MO
X1085,37313,49209,35676,42527,39377.55259,47486.05359,41587.56134,45987.32689,1085,HTS:MO
X1086,27244,42076,27460,42102,25293.05452,37643.41216,29053.77874,34515.70649,1086,HTS:MO
X1087,34518,44278,34659,39232,33739.74659,42292.408,35931.60939,40662.2724,1087,HTS:MO
X1088,23500,30613,23163,30615,27919.55431,33387.63548,29974.57721,32104.93453,1088,HTS:MO
X1089,55921,67785,50349,59089,52252.445,66422.56789,56201.39457,63574.11708,1089,HTS:MO
X1090,34305,43398,32329,40950,33382.42071,42109.26745,35941.6769,39991.00424,1090,HTS:MO
X1091,46858,63582,42925,51173,41623.22527,55981.40642,45233.75498,52553.04835,1091,HTS:MO
X1093,49783,55286,42028,51199,45984.53802,50135.4856,48251.93524,48251.93524,1093,HTS:MO
X1095,25803,29725,23357,26786,25845.03157,29421.7144,27822.20126,27822.20126,1095,HTS:MO
X1096,30555,36657,28552,36025,30485.57871,38856.2776,33364.80415,37891.48029,1096,HTS:MO
X1097,72908,77682,71420,66226,74962.62411,78436.28425,75883.40474,76521.9634,1097,HTS:MO
X1098,28696,33114,25542,30557,27056.93831,33285.70447,28596.05144,31904.4882,1098,HTS:MO
X1099,54333,60476,59643,59130,47509.08688,58563.77441,49265.1385,55360.50424,1099,HTS:MO
X1100,24462,34983,21630,32264,27429.58112,32729.5112,30145.02682,31405.33769,1100,HTS:MO
X1101,53599,73064,48922,62404,51687.80646,65578.91185,55660.29526,62573.76811,1101,HTS:MO
X1103,29001,39430,29545,39534,29490.25363,36381.40511,31437.86147,34984.23885,1103,HTS:MO
X1105,25663,33875,24139,32970,27620.54228,32709.8457,29768.70749,31468.40846,1105,HTS:MO
X1106,26661,35358,26137,30076,26527.70538,31938.07788,27900.61433,30365.69289,1106,HTS:MO
X1108,30886,40719,25466,39019,28027.83693,38322.21163,31647.16363,35975.37851,1108,HTS:MO
X1110,21612,30371,21359,27300,25044.75654,31198.91948,27057.5621,29844.43029,1110,HTS:MO
X1111,21661,32356,22481,30428,24696.83186,30818.69047,26776.79301,29445.41639,1111,HTS:MO
X1112,41215,60310,39535,52423,48134.58173,55996.14968,50084.11762,54093.23366,1112,HTS:MO
X1113,37344,46531,33330,35470,37048.1222,39861.4874,39212.27187,38897.844,1113,HTS:MO
X1114,126283,149149,126927,129981,117436.0907,135347.1326,120502.52,128599.8259,1114,HTS:MO
X1115,36233,45927,35362,43551,36729.10073,44337.29105,39005.28929,42665.76206,1115,HTS:MO
