,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type,W-131,W-132,W-133,W-134,sMAPE
X617,37724,44589,31812,40573,40976.15688,39763.7032,41287.89337,37872.6013,617,SVD:Prophet,0.08264677,0.114407639,0.259258747,0.068847677,13.12902081
X618,39976,50907,40311,43977,45190.72176,48160.97199,44780.7374,46274.50173,618,SVD:Prophet,0.12245914,0.055437251,0.105056908,0.050913319,8.346665434
X621,32190,40588,27625,33184,35819.92383,36792.36038,37624.73116,37010.32096,621,SVD:Prophet,0.106746887,0.098103436,0.306506433,0.109020813,15.50943921
X622,23992,29414,22735,27423,26311.55706,25521.44048,27826.37551,28345.65311,622,SVD:Prophet,0.092222387,0.141713964,0.201393869,0.033088592,11.71047031
X623,32362,41575,33410,40558,40759.94468,43364.11233,42377.87636,40685.32137,623,SVD:Prophet,0.229696973,0.042126937,0.236657281,0.003134322,12.79038783
X624,36489,43628,33306,40556,44090.55028,41659.31607,44101.00293,39664.26954,624,SVD:Prophet,0.188671946,0.046165925,0.278915409,0.022232048,13.39963321
X625,32422,40329,28945,37000,42902.05083,44460.69654,42844.81692,37120.12546,625,SVD:Prophet,0.278265726,0.097457515,0.38723645,0.003241372,19.15502656
X626,49891,64629,43517,62203,55112.30189,58101.10402,56177.7998,55038.46882,626,SVD:Prophet,0.099450242,0.106378073,0.253991178,0.12221838,14.55094681
X627,34579,45825,38501,42323,40111.71605,42293.01896,40614.46968,41661.42363,627,SVD:Prophet,0.148150034,0.080164785,0.05342747,0.01575474,7.437425715
X628,31668,38443,28796,38329,37370.65408,36729.36119,35991.15432,44766.95275,628,SVD:Prophet,0.165201774,0.045592257,0.222116696,0.154952258,14.69657463
X630,32005,37989,30401,38088,39393.39755,32796.05462,40057.76925,34537.35384,630,SVD:Prophet,0.206962559,0.146724345,0.27411121,0.097779797,18.13944777
X631,30513,37535,26851,31052,35428.8972,34541.33941,34158.98474,38913.30597,631,SVD:Prophet,0.149097839,0.083069163,0.239566844,0.22472012,17.41134915
X632,41813,50546,38349,41545,45059.17675,46833.35113,45618.0586,47625.93769,632,SVD:Prophet,0.074734555,0.076251255,0.173140723,0.136388331,11.5128716
X634,35057,46742,31786,43510,41648.36332,42982.94951,43304.07849,41069.28939,634,SVD:Prophet,0.171861863,0.083790529,0.306780302,0.057714143,15.50367094
X635,29041,40874,27195,40911,37409.00993,35664.77201,37053.73622,39046.33944,635,SVD:Prophet,0.251858801,0.136119978,0.306892767,0.046641386,18.53782332
X639,22112,27851,20230,26645,28272.76876,25658.80696,27841.68767,26226.22761,639,SVD:Prophet,0.244548855,0.081936122,0.316680692,0.015841221,16.47517226
X640,62545,79095,58463,66128,73143.56332,78989.61937,75140.44045,75658.83898,640,SVD:Prophet,0.156218963,0.001333218,0.249655853,0.13443898,13.54117534
X641,25097,34955,24416,32740,33760.65024,35199.43011,35065.83398,29396.34254,641,SVD:Prophet,0.294393344,0.006968344,0.358086941,0.107623247,19.17679689
X642,16933,20966,16280,18087,22071.63555,21232.24256,21859.00042,18254.99449,642,SVD:Prophet,0.263488453,0.012618656,0.292561439,0.009245199,14.4478437
X643,42582,51979,37228,47857,44329.51496,41041.37606,45986.87628,49954.79714,643,SVD:Prophet,0.040213658,0.235166195,0.210512271,0.042894563,13.21966715
X645,52398,69854,51034,80563,60878.21892,63911.02032,60618.19147,60562.47323,645,SVD:Prophet,0.149726377,0.088857007,0.171679415,0.283443184,17.34264959
X647,30997,41237,26948,37678,34137.87294,37754.12552,34718.14812,39584.38321,647,SVD:Prophet,0.09644213,0.088183944,0.252006923,0.049348289,12.14953214
X648,34164,46539,31489,35924,39331.62663,39993.25962,39373.66166,37624.74515,648,SVD:Prophet,0.140624058,0.151290176,0.222533602,0.046248108,14.01739858
X649,17477,24681,16117,22856,22600.07931,21939.83049,25158.1676,23268.36555,649,SVD:Prophet,0.255661311,0.117594195,0.438092351,0.017880595,20.73071128
X651,38055,46590,36248,40712,46539.93911,47105.75476,48386.01282,42524.04334,651,SVD:Prophet,0.200601577,0.011009138,0.286835338,0.043539872,13.54964813
X652,34896,46140,32226,46163,42659.97403,42768.8452,42423.81471,43758.98369,652,SVD:Prophet,0.200216015,0.075833958,0.273217415,0.053468934,15.06840805
X653,30291,37653,28445,36562,37226.20922,34688.0226,38154.87673,34389.19926,653,SVD:Prophet,0.205435305,0.081972228,0.291588429,0.061247752,16.00609286
X654,35994,44718,30792,43287,42622.56359,41232.30294,42372.38956,42799.27117,654,SVD:Prophet,0.168630204,0.081109593,0.316558086,0.011331164,14.44072619
X655,43497,57667,38396,54786,57500.20088,61684.99107,58022.16552,54143.12812,655,SVD:Prophet,0.277298792,0.067330105,0.407105143,0.011803489,19.08843822
X656,16812,21684,16257,19595,20264.79062,20712.4668,20993.8677,20712.29893,656,SVD:Prophet,0.186250782,0.045830857,0.254322543,0.055439038,13.54608048
X657,28764,37369,25236,35394,34301.91571,35038.28413,35329.38164,37561.47557,657,SVD:Prophet,0.175623097,0.064377939,0.33330531,0.059419133,15.81813698
X658,29850,40842,27788,33046,35927.25843,35806.57348,34472.44274,35324.25529,658,SVD:Prophet,0.184782965,0.13138996,0.214725191,0.066644633,14.93856875
X659,27536,35674,27488,32058,34756.56902,31844.38837,34084.65437,33928.68601,659,SVD:Prophet,0.23182762,0.113439071,0.21427221,0.056698893,15.40594486
X661,39182,49291,40120,35440,43845.77863,44862.50068,41898.54376,44629.50859,661,SVD:Prophet,0.112342609,0.094069775,0.043369308,0.229538279,11.98299928
X662,38972,51584,31712,48112,51263.87485,56045.86234,51514.81492,56528.3035,662,SVD:Prophet,0.272438758,0.082911234,0.475875833,0.160861603,24.8021857
X663,32185,40288,35266,37669,41828.17792,40709.72683,43139.71051,38260.32333,663,SVD:Prophet,0.260580026,0.0104133,0.200845333,0.015575625,12.18535711
X664,26598,35574,24510,33918,32296.11029,33360.39173,32096.47941,33433.01424,664,SVD:Prophet,0.19350357,0.064223625,0.268042793,0.014401736,13.50429309
X665,40549,53093,40698,49812,50953.18822,48147.98931,49758.10074,47484.4586,665,SVD:Prophet,0.227408512,0.097687917,0.200320391,0.047844319,14.33152847
X666,32804,49347,35824,52646,43483.8499,46888.53508,45161.40654,47668.10508,666,SVD:Prophet,0.279988227,0.051092664,0.230594793,0.099246161,16.52304612
X667,45495,60732,40409,53936,52108.56554,55270.47703,53126.9725,53019.36526,667,SVD:Prophet,0.135518933,0.094162178,0.271937569,0.01714051,12.96897977
X668,48193,60747,43985,52637,53505.88493,54766.56027,53871.33391,54152.11497,668,SVD:Prophet,0.104482658,0.103545241,0.20205813,0.028375832,10.96154653
X672,45280,53999,43621,48167,50257.89686,50423.12711,53941.44343,49273.57382,672,SVD:Prophet,0.104207797,0.068488796,0.211565907,0.022712794,10.17438234
X673,41325,53679,42415,55411,50978.9448,50095.01766,48885.39595,49952.51505,673,SVD:Prophet,0.209177296,0.069072826,0.141738618,0.103612431,13.09002926
X674,41821,49710,37819,50034,49577.83544,48355.86222,47919.51496,47984.79762,674,SVD:Prophet,0.16973598,0.027616905,0.235612081,0.041812437,11.86943504
X675,18179,26269,16010,23477,21202.37293,22290.56725,22089.42982,20053.61652,675,SVD:Prophet,0.153543298,0.163857834,0.31913495,0.157286239,19.84555802
X676,61965,69670,63498,58869,73007.83522,74455.85572,73396.73751,70076.93805,676,SVD:Prophet,0.163630485,0.066412174,0.144618233,0.173839335,13.71250566
X678,37942,49113,35776,45442,46828.15522,50087.79984,48516.9003,48647.99996,678,SVD:Prophet,0.209652918,0.019653064,0.302300674,0.068147518,14.99385436
X679,53105,65544,49528,55409,61157.80744,60629.74687,60052.54296,59128.17143,679,SVD:Prophet,0.140952382,0.077896603,0.192087805,0.06494261,11.89698499
X680,30676,33303,28189,32909,28479.87893,28955.97988,28804.87148,29571.48629,680,SVD:Prophet,0.074248616,0.139643153,0.021611849,0.106833794,8.55843531
X681,20903,27117,24862,24582,26454.96251,25321.39139,23714.66976,23649.32783,681,SVD:Prophet,0.234467963,0.068484504,0.047237913,0.038674953,9.721633324
X682,72826,86925,64976,74464,78214.41333,81345.80225,83561.29315,78664.72272,682,SVD:Prophet,0.071350617,0.066312131,0.250244134,0.054865249,11.06930327
X683,40363,53847,37974,46813,47723.41046,49431.26685,48562.74129,48520.38792,683,SVD:Prophet,0.167117957,0.085511372,0.244722441,0.035819306,13.32927691
X685,25196,33973,27660,39270,30933.13217,34178.27145,31647.33991,30400.94337,685,SVD:Prophet,0.204426185,0.006023995,0.134463623,0.254598437,14.98780599
X686,32079,41685,28267,40365,38242.01985,38020.3197,39083.23539,38365.56612,686,SVD:Prophet,0.175282437,0.091955727,0.321193692,0.050791808,15.98059158
X687,47945,59373,44611,52057,58982.19617,62770.49952,61594.98646,53141.60258,687,SVD:Prophet,0.206443198,0.055631279,0.319831057,0.020620095,15.06314071
X688,18614,24690,16464,23395,21879.18387,21267.59695,22690.00195,22356.49736,688,SVD:Prophet,0.16127079,0.148937424,0.318026339,0.045397537,16.84080223
X689,34509,46322,34002,38937,42174.80742,38848.32289,41469.79056,36614.05222,689,SVD:Prophet,0.199932885,0.17549956,0.197896207,0.061493459,15.8705528
X690,27791,34914,27627,32013,34791.43754,34693.9787,35164.414,33073.57181,690,SVD:Prophet,0.223718916,0.006321726,0.240077855,0.032589574,12.56770178
X691,38943,58508,38944,46448,49499.86997,52588.06025,54035.69727,43714.17487,691,SVD:Prophet,0.23872744,0.106573352,0.324623498,0.060642395,18.26416712
X692,35052,40842,27955,38031,39390.05324,42989.65612,41038.42677,43398.89331,692,SVD:Prophet,0.116548458,0.051237354,0.379265892,0.131840853,16.97231392
X693,26818,47209,29059,45448,39136.52708,47938.74275,40999.76168,44724.04604,693,SVD:Prophet,0.373546067,0.01533915,0.340878468,0.016057171,18.64552138
X695,23626,41430,25767,38029,33416.94362,38968.14458,36835.20963,33278.87548,695,SVD:Prophet,0.343283253,0.061241598,0.35360444,0.133228609,22.28394748
X696,48698,60865,47483,55685,53596.52455,57398.74267,58163.56651,53175.50232,696,SVD:Prophet,0.095772957,0.058619104,0.202194295,0.046104834,10.06727975
X697,56828,71547,50532,61360,70382.01111,72982.87649,70349.82076,69574.94385,697,SVD:Prophet,0.213096611,0.019869615,0.327887529,0.125481306,17.15837651
X698,100638,108610,86717,85088,97686.49133,100003.8046,101662.9182,106320.8127,698,SVD:Prophet,0.02976444,0.082508398,0.158678466,0.221858256,12.32023899
X699,41088,50699,40730,49923,42391.99197,44623.34476,43478.83237,43312.29189,699,SVD:Prophet,0.031240826,0.127475992,0.065286082,0.141806991,9.145247299
X700,23915,31842,23434,28600,30636.55852,31477.41899,30769.20595,30510.59598,700,SVD:Prophet,0.246429569,0.011515615,0.270655797,0.064644788,14.83114421
X703,15940,20790,15150,18504,21072.91709,20673.41393,21086.04302,18316.53453,703,SVD:Prophet,0.277358149,0.005623563,0.327631967,0.010182659,15.51990845
X704,59708,74551,55174,58750,68871.62261,68143.67186,69056.24978,68355.66497,704,SVD:Prophet,0.142536157,0.089804729,0.223492262,0.151144561,15.17444271
X705,41292,53339,36154,48410,50262.42576,45707.6381,49948.61723,52937.29385,705,SVD:Prophet,0.195958321,0.154096334,0.320422716,0.089342175,18.99548864
X707,46222,54378,41374,52272,55141.94663,52780.94108,52815.92083,53939.00412,707,SVD:Prophet,0.175998408,0.029807292,0.242954251,0.031390422,12.00375933
X708,33579,38280,29639,34150,37570.27161,39742.11261,39615.65849,37894.82716,708,SVD:Prophet,0.112194307,0.037479442,0.28811516,0.103958252,13.54367901
X709,57615,67793,53966,56309,62846.71089,59685.68629,61436.57984,64606.86087,709,SVD:Prophet,0.086860976,0.127194811,0.129469893,0.137250164,12.01939611
X713,48306,62116,39049,51130,52702.29975,57067.00926,54104.70895,55703.50246,713,SVD:Prophet,0.087048287,0.084726687,0.323244434,0.085619255,14.51596658
X714,26163,35354,27929,32808,34369.30322,33989.80923,34893.82609,35106.94899,714,SVD:Prophet,0.27113798,0.039345712,0.221729156,0.067700824,14.99784178
X715,31213,43520,29002,42688,38271.08125,36482.22839,37992.67443,39420.89082,715,SVD:Prophet,0.203156784,0.175939389,0.268399675,0.079579913,18.17689404
X717,24923,36815,21752,34723,33619.1842,35389.93776,34961.2105,36081.26273,717,SVD:Prophet,0.297091211,0.039472709,0.465824819,0.038366694,21.01888581
X718,38923,50150,39011,44850,46823.38222,44434.20358,44241.7392,39479.2492,718,SVD:Prophet,0.184273249,0.120861544,0.12565927,0.127375753,13.95424537
X720,38100,49142,36563,45639,41527.36521,41906.48478,42271.57681,45151.6912,720,SVD:Prophet,0.086085109,0.158937631,0.144824189,0.010734775,10.01454257
X721,45113,52659,39105,41602,46162.78999,46276.34213,47474.47769,43527.35897,721,SVD:Prophet,0.023002594,0.129026852,0.193336294,0.045233724,9.764986621
X722,42614,45701,41797,43878,60171.91413,40962.78295,48755.4899,42302.59178,722,SVD:Prophet,0.341640472,0.109347109,0.153689642,0.036560627,16.03094626
X723,41558,54423,41631,53640,50740.24373,52947.59934,50008.27774,50020.18872,723,SVD:Prophet,0.198968981,0.027482396,0.182831597,0.069839952,11.97807312
X724,38848,42408,34003,35609,44956.63797,46046.76348,45297.01924,40902.33728,724,SVD:Prophet,0.145782814,0.082273997,0.284842787,0.138367397,16.28167487
X725,32969,40853,28949,33585,35567.31676,34612.82194,35235.64278,35039.57481,725,SVD:Prophet,0.075823064,0.165377595,0.195892429,0.042392243,11.98713325
X726,57643,73684,51324,70152,68584.76042,67361.38326,70916.48669,67591.54229,726,SVD:Prophet,0.173365358,0.08965365,0.320556425,0.037177172,15.51881513
X727,25054,30626,24842,29756,28698.81732,27540.0063,28678.86298,28056.54357,727,SVD:Prophet,0.135614001,0.106109871,0.143378218,0.058791962,11.0973513
X728,29930,35545,28847,32516,32201.96133,34027.32456,31506.6771,32531.81133,728,SVD:Prophet,0.073133417,0.043628712,0.088136373,0.000486145,5.134616171
X729,54427,71342,50648,64089,69279.50399,72668.95329,70946.3444,67444.44242,729,SVD:Prophet,0.240124868,0.018428505,0.333869877,0.05102037,16.0860905
X730,38286,50310,34317,40555,38161.68606,40761.97943,38565.89198,40180.30383,730,SVD:Prophet,0.003252262,0.209680752,0.116595043,0.00928209,8.470253676
X731,48679,61387,39232,51642,57728.60818,58432.29496,55980.58121,56228.95357,731,SVD:Prophet,0.170093254,0.049319353,0.351814456,0.085045203,16.40680664
X732,57315,59475,60395,62618,43590.18374,47774.2335,42865.6125,53811.71425,732,SVD:Prophet,0.272033918,0.218197671,0.339517403,0.151272135,24.52552821
X733,98699,102273,93957,91813,105726.3654,108719.3136,107114.5185,98183.9661,733,SVD:Prophet,0.068752382,0.061104725,0.130874015,0.067063872,8.194874844
X734,26562,35130,21377,31213,34504.45442,33026.83432,33575.10142,33165.21623,734,SVD:Prophet,0.260124957,0.061715474,0.443953956,0.060648348,20.6610684
X735,26339,37129,24910,35568,33010.73816,35218.61204,35623.93079,34060.45016,735,SVD:Prophet,0.224827889,0.052811362,0.353981004,0.043302697,16.87307378
X737,32141,41074,28515,38760,39570.43392,38597.4706,39412.59514,39533.08051,737,SVD:Prophet,0.207203608,0.062168537,0.320859148,0.019748374,15.24949167
X738,47855,54452,42817,47075,56640.68292,57813.60033,59420.39957,52947.22892,738,SVD:Prophet,0.168153988,0.05988656,0.324800898,0.117418478,16.75649809
X740,41758,51730,41525,47634,45017.25396,48658.16373,48388.21085,46607.09151,740,SVD:Prophet,0.075119434,0.061199172,0.152663013,0.021793221,7.769371016
X741,42916,55829,44679,49080,53732.26502,50057.7138,50285.01869,52639.2756,741,SVD:Prophet,0.223827402,0.109008694,0.118066164,0.069982323,13.02211457
X742,42300,53794,37666,48355,50793.63122,52623.02491,52075.87317,52115.39291,742,SVD:Prophet,0.182475022,0.022007289,0.321140459,0.074855742,15.0119628
X743,19831,26199,17214,26046,23932.68606,24786.56745,24611.58449,24155.91542,743,SVD:Prophet,0.18744701,0.055405191,0.353734901,0.075299301,16.79716009
X745,37777,50867,33075,50916,45052.60527,44554.98424,45742.66611,49147.18012,745,SVD:Prophet,0.175676444,0.132296888,0.321442304,0.035354061,16.61924243
X746,35469,45899,32297,42912,44625.39126,47356.14083,42794.12464,41067.75509,746,SVD:Prophet,0.228640011,0.031250627,0.279583631,0.043921179,14.58488621
X747,43789,52022,40232,50696,48393.74256,46887.45032,50833.19101,49717.4777,747,SVD:Prophet,0.099904655,0.103823238,0.232826416,0.01948986,11.40110421
X748,28662,37934,26474,33854,35146.88273,38024.28062,37688.11839,36011.62003,748,SVD:Prophet,0.203259561,0.002377111,0.34955574,0.061764857,15.42393172
X749,24405,30464,23435,29197,28723.8763,25825.45916,27874.05274,28520.60545,749,SVD:Prophet,0.162581127,0.164810283,0.173031951,0.023438067,13.09653569
X751,20383,25415,19144,22405,26165.11793,26382.81466,26881.66987,25912.44303,751,SVD:Prophet,0.248436164,0.037368938,0.336232798,0.145183305,19.18053011
X752,22920,34919,22900,35807,31129.19656,32944.32992,31923.65166,31386.88601,752,SVD:Prophet,0.30376757,0.058195496,0.329188275,0.131562981,20.56785808
X753,41649,52941,38081,46553,51681.50074,50030.57436,50738.94233,46862.27718,753,SVD:Prophet,0.214988683,0.05652872,0.285024782,0.006621555,14.07909349
X754,38892,46591,33405,45375,42777.89068,39139.86912,43706.75805,39793.92794,754,SVD:Prophet,0.095160913,0.17382609,0.26719033,0.131058878,16.68090527
X755,63600,68600,55469,61761,66190.61994,66418.91273,67075.64914,62501.97631,755,SVD:Prophet,0.039919987,0.032307878,0.18942727,0.011925939,6.839526827
X756,91322,110778,83124,100050,108459.9792,108061.8454,109526.7983,101984.6069,756,SVD:Prophet,0.171566818,0.024823218,0.274100066,0.019151243,12.24103362
X757,36224,46440,35664,44579,44103.26896,45650.15563,44996.54166,41427.31852,757,SVD:Prophet,0.196179182,0.01715372,0.231402901,0.073289533,12.95063341
X758,26897,33394,26425,31070,30401.23511,29272.03832,29610.45606,26659.55298,758,SVD:Prophet,0.122315639,0.131553288,0.113694303,0.152796853,13.00900206
X759,36464,47280,32068,49729,45545.08167,47066.1546,44497.57467,44235.54249,759,SVD:Prophet,0.221465269,0.004533209,0.324677891,0.11692618,16.69006373
X760,49171,51444,47553,40919,46462.29468,47384.77065,47394.51974,45525.96283,760,SVD:Prophet,0.056647747,0.082146713,0.003338271,0.10658719,6.217998011
X761,49308,61681,41801,52005,55175.56659,56712.09656,52461.49404,58436.36787,761,SVD:Prophet,0.112315588,0.083939074,0.226187396,0.116466646,13.4727176
X762,21340,29857,21214,29949,27200.15627,29864.67403,26906.08216,25573.01406,762,SVD:Prophet,0.241456012,0.000256993,0.236578239,0.157630663,15.89804768
X763,33663,41164,31027,38359,37002.04029,36627.69061,37931.58545,36629.6508,763,SVD:Prophet,0.094503315,0.116627094,0.200253106,0.046122958,11.43766182
X764,21812,25807,21200,26597,27317.34995,26080.13525,24757.42294,25579.06162,764,SVD:Prophet,0.22411654,0.010528053,0.154813856,0.039019364,10.71194533
X765,44714,56254,46372,56919,52631.94054,53294.53283,53694.17365,52967.32568,765,SVD:Prophet,0.162676338,0.054030247,0.14634663,0.071922949,10.87440411
X767,32117,43142,31067,36704,36106.0769,34193.92403,35162.18902,38440.9011,767,SVD:Prophet,0.116942157,0.231408006,0.123667195,0.046228049,12.95613519
X768,71529,93392,60946,82102,79164.63467,82005.91326,80681.98876,87054.1652,768,SVD:Prophet,0.101339843,0.129831496,0.278701815,0.058551401,14.21061388
X769,78653,92098,77607,70462,90138.37683,87757.09347,92761.05119,90163.0737,769,SVD:Prophet,0.136089616,0.048271155,0.177897805,0.245305085,15.18909153
X770,23158,33661,21968,32928,29748.03654,30582.19009,30846.8545,25937.55969,770,SVD:Prophet,0.249122292,0.0958486,0.336225654,0.23750527,22.96754539
X772,22418,27057,21305,23308,24311.78264,25909.11336,24546.09099,23315.19174,772,SVD:Prophet,0.081052491,0.04334419,0.141374651,0.000308505,6.651995913
X773,28635,31997,27783,30832,27655.40417,30644.07348,29700.53732,26656.63915,773,SVD:Prophet,0.034805074,0.043196147,0.066716052,0.145258643,7.249397883
X774,29749,35037,27525,29129,33039.89825,32676.1733,32842.20692,34794.56557,774,SVD:Prophet,0.104824208,0.069730204,0.176162098,0.177260624,13.19942836
X776,22709,34840,23428,28939,29495.38411,32292.7759,31854.70515,27086.27272,776,SVD:Prophet,0.259992881,0.075886154,0.30485864,0.066138983,17.67191645
X777,23222,28252,23254,27989,29660.06946,31057.59856,29547.12313,29659.97464,777,SVD:Prophet,0.243487803,0.094608584,0.238370806,0.057970663,15.86094639
X779,36843,46559,33633,44402,46855.21306,44454.56811,46413.34681,42958.36834,779,SVD:Prophet,0.239245563,0.046244355,0.319323675,0.033050036,15.94659073
X780,34110,43327,29938,42223,40045.11625,40387.68914,41591.84227,39390.27582,780,SVD:Prophet,0.160073008,0.070222105,0.325845602,0.06941822,15.63897339
X781,25003,29089,21545,28725,30588.04432,29979.1762,30650.89149,28840.29658,781,SVD:Prophet,0.20093324,0.030140636,0.348912193,0.004005767,14.5997959
X782,31012,35545,29187,33301,36571.45168,37869.51052,27778.86624,32496.95981,782,SVD:Prophet,0.164521093,0.063325642,0.049437807,0.024439669,7.543105309
X783,39612,46155,36013,40732,42616.89231,43391.12608,43583.76999,40622.54958,783,SVD:Prophet,0.073086046,0.061730731,0.190228071,0.002690702,8.193388746
X784,32809,43505,30980,40854,41398.42564,42834.6695,42399.46104,42352.19569,784,SVD:Prophet,0.231497739,0.015527752,0.31124407,0.036011638,14.85702998
X785,35257,48095,34335,50355,48471.88547,50916.35861,48616.17918,46345.81891,785,SVD:Prophet,0.315658936,0.056990605,0.344327334,0.082919279,19.99740385
X786,17152,23200,12543,19507,20676.71141,21541.84895,21162.049,20353.49744,786,SVD:Prophet,0.186351122,0.07412081,0.511439636,0.042472999,20.3596142
X787,58263,66313,50748,61622,64391.35208,64420.48871,64485.19517,61796.93024,787,SVD:Prophet,0.099928816,0.028952204,0.238424269,0.002834739,9.253500694
X788,101915,121037,89204,92820,109245.7638,109688.948,107425.0109,104731.0856,788,SVD:Prophet,0.069433011,0.098368234,0.185333902,0.120587397,11.84306359
X789,22531,23383,23858,22008,24175.48285,22797.77062,23849.5514,19308.34373,789,SVD:Prophet,0.070417756,0.025345154,0.000354183,0.130682245,5.669983442
X790,39968,51438,39850,43706,44394.91847,46608.07229,45887.71553,44546.32722,790,SVD:Prophet,0.104949391,0.098523635,0.14084153,0.019043741,9.083957428
X791,43470,56520,39272,52676,56296.37477,58523.33468,57109.98836,56583.28334,791,SVD:Prophet,0.257128212,0.034827479,0.370151906,0.071523137,18.34076836
X792,33800,47693,31029,44837,43264.36361,45471.74868,43417.81523,43665.32269,792,SVD:Prophet,0.245622313,0.047684373,0.332823243,0.026477888,16.31519543
X793,21980,34906,21115,31750,31476.43701,35481.42852,31261.05635,32968.59843,793,SVD:Prophet,0.355296295,0.016350321,0.387431092,0.037658369,19.91840192
X794,20208,19738,18784,17505,20206.18979,20450.49981,19804.33431,18333.61525,794,SVD:Prophet,8.95829E-05,0.035457895,0.052883045,0.046241477,3.366800004
X795,20178,30379,18344,28418,30547.06651,31248.13454,29145.18003,28953.55174,795,SVD:Prophet,0.408834023,0.028206229,0.454890146,0.018669592,22.76499978
X796,38703,49125,36705,48516,47896.44642,51205.4251,50981.4042,46570.17746,796,SVD:Prophet,0.212321136,0.04147147,0.325624122,0.040927558,15.50860716
X798,39551,50127,33749,45645,46127.58013,45649.65269,45705.29953,46753.09242,798,SVD:Prophet,0.153517486,0.09349559,0.300960416,0.02398518,14.2989668
X799,54492,61497,49549,55674,61348.20611,60422.51918,64092.59353,56027.06189,799,SVD:Prophet,0.118373514,0.017626067,0.255955466,0.006321549,9.956914913
X800,24254,32550,22858,28657,26970.93478,27611.36493,24911.42176,26242.31932,800,SVD:Prophet,0.106078604,0.164179622,0.085972226,0.0879676,11.10495129
X801,28019,36456,30403,38405,30168.9398,31022.61008,30133.42479,35611.40379,801,SVD:Prophet,0.073896406,0.161040363,0.008906215,0.075485867,7.983221261
X802,35657,49271,33359,44657,39543.46673,43324.11726,42646.62393,41875.23315,802,SVD:Prophet,0.103362835,0.128449165,0.244393071,0.06429435,13.51248554
X803,30681,40242,27511,34929,34711.70477,36144.61838,32321.30351,34795.57097,803,SVD:Prophet,0.123276894,0.107280089,0.160792857,0.003827317,9.879428942
X807,55817,63350,54863,55048,59486.3422,60834.81974,59416.89554,59175.3556,807,SVD:Prophet,0.063646762,0.040507049,0.07969723,0.072268155,6.402979891
X808,42731,48961,37363,49486,46309.65665,47480.52642,47503.8788,43438.13307,808,SVD:Prophet,0.080382531,0.030701994,0.238983192,0.130167842,12.00588896
X809,45014,66600,43138,56693,63367.7877,65578.75192,59899.3554,62663.62514,809,SVD:Prophet,0.338687672,0.01545253,0.325345217,0.100046816,19.48830589
X810,32352,38513,31219,33477,37110.08472,34679.77629,34957.80764,35508.23962,810,SVD:Prophet,0.13699804,0.104743225,0.1129945,0.058889108,10.34062181
X811,23883,26107,22524,24777,23937.96295,23426.93485,24374.90837,25225.92793,811,SVD:Prophet,0.002298697,0.108211276,0.078931832,0.017956066,5.184946759
X812,34964,41711,31151,38508,37756.27611,38823.50044,37833.35486,38315.11637,812,SVD:Prophet,0.076794981,0.071708387,0.193735373,0.0050215,8.681506017
X813,33965,38421,32967,37134,36700.45672,35103.32234,35363.55625,33298.37299,813,SVD:Prophet,0.077419912,0.090247079,0.070145961,0.108916592,8.668238581
X814,47703,58040,41328,52619,53903.70197,52776.34645,52727.14382,50222.82181,814,SVD:Prophet,0.122053011,0.094997782,0.242392778,0.046599295,12.65107166
X816,27070,29147,22014,26042,27796.23731,26773.20819,27882.81557,27416.8695,816,SVD:Prophet,0.026473013,0.084899248,0.235238081,0.051436535,9.951171919
X817,118167,135968,110153,114006,116933.4363,124282.135,122520.9322,113924.6773,817,SVD:Prophet,0.010493929,0.089804872,0.106311284,0.000713574,5.183091471
X818,31625,40098,28909,35122,44503.54981,45318.25699,41362.03359,42850.30969,818,SVD:Prophet,0.338336927,0.122230994,0.354428644,0.19823216,25.33071814
X819,33239,41454,28851,33564,34604.35292,37084.39987,34604.21206,34992.53759,819,SVD:Prophet,0.04025016,0.11127296,0.181331426,0.04167473,9.363231928
X821,35883,45602,34983,41577,41234.8355,42049.18967,40919.04353,45617.74912,821,SVD:Prophet,0.13879631,0.081067019,0.156413273,0.092683313,11.72399788
X822,38216,53157,35723,49754,43442.09587,45203.71734,43587.1329,43921.28245,822,SVD:Prophet,0.127999455,0.161716646,0.198313447,0.124530557,15.31400261
X823,31187,42585,28823,35515,37499.10952,38453.35722,39334.49601,37432.23554,823,SVD:Prophet,0.183795809,0.101967585,0.308447247,0.052564995,16.16939089
X824,41900,51696,35745,41361,50823.74242,46421.14083,49417.15379,48318.26041,824,SVD:Prophet,0.192480204,0.107521665,0.321085205,0.155158737,19.40614527
X826,47108,55432,42757,49293,57932.98602,55956.3993,58924.22804,53850.03381,826,SVD:Prophet,0.206109756,0.00941569,0.317998284,0.088363385,15.54717789
X827,97438,99713,92937,81729,94454.06376,90276.79845,92635.75139,91702.51824,827,SVD:Prophet,0.031100153,0.099333771,0.00324669,0.115013907,6.217363012
X828,28084,33979,24538,33974,32944.9665,32639.03034,32048.5097,30336.33285,828,SVD:Prophet,0.159300305,0.040228438,0.265452304,0.113128544,14.45273979
X829,29634,39209,29165,36912,33852.56242,34444.2468,33599.78275,31460.82139,829,SVD:Prophet,0.132896231,0.129383385,0.141314366,0.159454546,14.07621321
